idx,name,team,mound,inning,result,strikeout,dead4ball,losescore,earnedrun,pitchnum,hitted,homerun,battednum,batternum,year
20210404006,장현식,KIA,0,01,L,0,1,1,1,13,1,1,2,3,2021
20210404006,정해영,KIA,0,01,L,1,0,0,0,5,0,0,1,1,2021
20210404002,스트레일리,롯데,1,60,L,5,2,3,3,107,7,2,23,25,2021
20210404002,구승민,롯데,0,10,L,1,1,0,0,15,0,0,3,4,2021
20210404002,최준용,롯데,0,10,L,2,0,2,2,26,2,2,5,5,2021
20210404005,켈리,LG,1,50,L,6,3,1,1,98,5,1,19,22,2021
20210404005,함덕주,LG,0,11,W,3,2,0,0,32,0,0,4,6,2021
20210404005,정우영,LG,0,12,H,1,0,0,0,8,1,0,4,4,2021
20210404005,고우석,LG,0,10,L,0,0,0,0,9,0,0,3,3,2021
20210404004,김민우,한화,1,50,L,3,1,2,2,77,4,1,18,20,2021
20210404004,김진영,한화,0,11,L,0,0,0,0,17,0,0,4,4,2021
20210404004,강재민,한화,0,11,L,2,0,0,0,24,1,0,5,5,2021
20210404004,김범수,한화,0,10,L,1,2,1,1,21,1,0,4,6,2021
20210404003,라이블리,삼성,1,42,L,5,6,6,6,94,6,1,19,25,2021
20210404003,심창민,삼성,0,00,L,0,1,0,0,13,1,0,1,2,2021
20210404003,임현준,삼성,0,01,L,0,0,0,0,2,0,0,1,1,2021
20210404003,이승현,삼성,0,10,L,0,0,1,1,18,3,1,5,5,2021
20210404003,김무신,삼성,0,10,L,1,1,0,0,17,0,0,3,4,2021
20210404003,최지광,삼성,0,10,L,0,0,0,0,11,1,0,3,3,2021
20210406003,백정현,삼성,1,40,L,1,2,3,3,78,6,2,17,19,2021
20210406003,최지광,삼성,0,12,L,2,0,0,0,20,0,0,4,5,2021
20210406003,임현준,삼성,0,01,L,1,0,0,0,3,0,0,1,1,2021
20210406003,장필준,삼성,0,10,L,0,0,0,0,15,0,0,3,3,2021
20210406003,심창민,삼성,0,01,L,0,1,2,2,12,1,0,2,3,2021
20210406003,오승환,삼성,0,01,L,1,2,1,1,25,1,0,2,4,2021
20210406003,양창섭,삼성,0,01,L,0,0,0,0,1,0,0,1,1,2021
20210406004,카펜터,한화,1,51,L,9,2,1,1,91,3,0,19,21,2021
20210406004,김종수,한화,0,11,L,2,0,1,1,22,1,1,5,5,2021
20210406004,윤대경,한화,0,10,L,0,1,0,0,12,1,0,3,4,2021
20210406004,강재민,한화,0,01,L,1,0,0,0,5,0,0,1,1,2021
20210406002,프랑코,롯데,1,50,L,4,4,3,3,88,3,0,15,21,2021
20210406002,이인복,롯데,0,10,H,1,0,1,1,14,2,1,5,5,2021
20210406002,최준용,롯데,0,10,L,0,0,1,1,12,2,0,5,5,2021
20210406002,구승민,롯데,0,10,W,2,0,0,0,11,0,0,3,3,2021
20210406002,김원중,롯데,0,10,L,0,0,0,0,17,1,0,4,4,2021
20210406005,수아레즈,LG,1,60,W,9,2,0,0,89,1,0,18,20,2021
20210406005,정우영,LG,0,10,H,0,1,0,0,21,1,0,4,5,2021
20210406005,이정용,LG,0,01,L,1,1,2,2,22,2,0,3,4,2021
20210406005,김대유,LG,0,02,H,0,0,0,0,5,0,0,1,1,2021
20210406005,고우석,LG,0,10,L,0,0,0,0,6,0,0,3,3,2021
20210406006,멩덴,KIA,1,52,L,7,1,3,3,96,3,0,20,21,2021
20210406006,박준표,KIA,0,02,L,1,2,1,1,15,2,0,4,6,2021
20210406006,이준영,KIA,0,10,L,1,0,0,0,10,0,0,3,3,2021
20210406006,장현식,KIA,0,12,L,2,0,0,0,24,0,0,5,5,2021
20210406006,정해영,KIA,0,20,W,2,0,0,0,32,0,0,6,6,2021
20210407003,원태인,삼성,1,50,L,5,1,1,1,89,7,0,21,22,2021
20210407003,김대우,삼성,0,20,L,0,0,0,0,24,0,0,6,6,2021
20210407003,이승현,삼성,0,01,L,0,2,0,0,14,0,0,1,3,2021
20210407003,우규민,삼성,0,02,L,0,0,0,0,10,0,0,2,2,2021
20210407004,김도현,한화,1,22,L,2,3,0,0,66,2,0,10,13,2021
20210407004,박주홍,한화,0,20,W,2,3,0,0,41,0,0,5,8,2021
20210407004,김진영,한화,0,01,L,0,0,0,0,8,1,0,2,2,2021
20210407004,문동욱,한화,0,11,L,2,1,0,0,24,1,0,5,6,2021
20210407004,주현상,한화,0,12,L,0,0,0,0,17,0,0,5,5,2021
20210407004,윤호솔,한화,0,10,L,0,0,0,0,6,0,0,3,3,2021
20210407002,박세웅,롯데,1,52,L,4,2,4,4,92,7,2,24,26,2021
20210407002,구승민,롯데,0,01,L,0,2,3,3,11,1,1,2,4,2021
20210407002,김대우,롯데,0,12,L,3,1,1,1,28,0,0,5,6,2021
20210407002,김유영,롯데,0,00,L,0,3,2,2,16,1,0,1,4,2021
20210407002,박진형,롯데,0,01,L,1,0,0,0,3,0,0,1,1,2021
20210407005,정찬헌,LG,1,50,L,1,1,0,0,67,5,0,18,19,2021
20210407005,김대유,LG,0,02,H,0,0,0,0,6,1,0,3,3,2021
20210407005,송은범,LG,0,10,L,0,1,3,3,27,2,0,5,6,2021
20210407005,정우영,LG,0,01,L,0,1,1,1,14,2,0,3,4,2021
20210407005,최동환,LG,0,01,L,0,1,2,2,15,1,0,2,3,2021
20210407005,채원후,LG,0,02,L,0,1,1,1,16,2,0,4,5,2021
20210407006,김현수,KIA,1,31,L,4,2,6,4,68,5,0,16,18,2021
20210407006,이민우,KIA,0,21,L,3,1,0,0,46,1,0,9,10,2021
20210407006,이준영,KIA,0,01,H,0,1,0,0,11,0,0,1,2,2021
20210407006,박준표,KIA,0,10,H,0,1,0,0,15,0,0,2,3,2021
20210407006,장현식,KIA,0,10,L,1,2,1,1,22,0,0,3,5,2021
20210407006,이승재,KIA,0,30,W,2,0,0,0,31,0,0,9,9,2021
20210407006,정해영,KIA,0,10,L,0,0,0,0,25,2,0,5,5,2021
20210408003,이승민,삼성,1,60,W,2,2,0,0,93,1,0,19,21,2021
20210408003,김무신,삼성,0,01,L,1,2,1,1,15,1,0,2,4,2021
20210408003,최지광,삼성,0,02,L,1,0,0,0,13,1,0,3,3,2021
20210408003,임현준,삼성,0,01,L,0,0,0,0,2,0,0,1,1,2021
20210408003,이승현,삼성,0,02,L,0,0,0,0,18,2,0,4,4,2021
20210408003,심창민,삼성,0,10,L,1,0,0,0,10,0,0,3,3,2021
20210408004,킹험,한화,1,32,L,2,4,4,3,79,5,2,15,20,2021
20210408004,김범수,한화,0,21,L,3,0,0,0,26,1,0,8,8,2021
20210408004,강재민,한화,0,10,L,2,0,0,0,17,0,0,3,3,2021
20210408004,김진영,한화,0,01,L,0,1,2,2,9,2,0,3,4,2021
20210408004,정우람,한화,0,02,L,0,0,0,0,7,0,0,2,2,2021
20210408002,이승헌,롯데,1,31,L,4,9,3,3,86,5,0,13,23,2021
20210408002,박진형,롯데,0,12,W,1,0,1,1,19,1,1,6,6,2021
20210408002,김대우,롯데,0,10,H,0,2,0,0,14,0,0,2,4,2021
20210408002,최준용,롯데,0,20,H,3,1,0,0,25,0,0,5,6,2021
20210408002,김원중,롯데,0,10,L,1,0,0,0,10,0,0,3,3,2021
20210408005,이상영,LG,1,22,L,2,5,0,0,67,1,0,9,14,2021
20210408005,김윤식,LG,0,41,W,3,0,1,1,63,3,1,16,16,2021
20210408005,진해수,LG,0,10,L,1,0,0,0,13,1,0,3,3,2021
20210408005,이정용,LG,0,10,L,2,0,2,2,24,3,0,6,6,2021
20210408006,이의리,KIA,1,52,L,3,3,2,2,84,3,1,20,23,2021
20210408006,장민기,KIA,0,11,L,1,2,1,1,26,1,0,3,7,2021
20210408006,김재열,KIA,0,11,W,1,3,0,0,29,0,0,2,6,2021
20210408006,이준영,KIA,0,02,L,0,0,0,0,8,0,0,2,2,2021
20210409011,이건욱,SSG,1,30,L,0,7,5,5,59,3,0,10,18,2021
20210409011,오원석,SSG,0,01,L,1,0,0,0,16,2,0,3,3,2021
20210409011,조이현,SSG,0,12,L,2,0,2,1,25,2,0,8,8,2021
20210409011,이태양,SSG,0,10,L,1,0,1,1,22,3,0,5,6,2021
20210409011,김세현,SSG,0,10,L,0,1,0,0,23,2,0,5,6,2021
20210409011,정수민,SSG,0,10,L,0,2,1,1,15,1,0,3,6,2021
20210409008,요키시,키움,1,70,W,8,3,0,0,100,3,0,24,27,2021
20210409008,박관진,키움,0,01,L,0,1,2,2,15,2,0,3,4,2021
20210409008,양현,키움,0,02,L,0,0,0,0,9,1,0,2,2,2021
20210409008,임규빈,키움,0,10,L,1,0,0,0,8,0,0,3,3,2021
20210409010,김민수,KT,1,50,L,8,2,2,2,78,5,0,19,22,2021
20210409010,이보근,KT,0,10,L,0,1,5,5,25,5,0,8,9,2021
20210409010,유원상,KT,0,20,L,4,0,0,0,24,0,0,6,6,2021
20210409009,신민혁,NC,1,60,W,5,2,1,1,92,5,0,22,24,2021
20210409009,문경찬,NC,0,10,L,1,0,2,0,26,2,0,6,6,2021
20210409009,이승헌,NC,0,10,L,2,0,0,0,17,1,0,4,4,2021
20210409009,임정호,NC,0,02,L,1,0,3,3,20,4,0,6,6,2021
20210409009,김진성,NC,0,01,L,1,0,0,0,7,1,0,2,2,2021
20210409001,유희관,두산,1,42,L,1,1,6,6,78,9,2,21,22,2021
20210409001,김민규,두산,0,31,L,4,0,1,0,56,5,0,16,16,2021
20210410011,르위키,SSG,1,60,L,4,1,2,2,85,6,1,22,23,2021
20210410011,서진용,SSG,0,01,L,1,1,1,1,12,1,1,2,3,2021
20210410011,김태훈,SSG,0,12,W,2,2,0,0,31,1,0,6,8,2021
20210410011,김상수,SSG,0,10,L,2,3,0,0,30,1,0,3,6,2021
20210410010,소형준,KT,1,40,L,2,5,4,4,87,6,0,16,21,2021
20210410010,유원상,KT,0,20,H,2,0,0,0,21,0,0,6,6,2021
20210410010,주권,KT,0,01,L,0,0,3,3,18,3,2,4,4,2021
20210410010,전유수,KT,0,12,L,3,0,0,0,26,0,0,5,5,2021
20210410008,안우진,키움,1,40,L,5,3,5,5,93,8,1,20,23,2021
20210410008,김동혁,키움,0,20,L,0,1,3,3,37,4,0,8,9,2021
20210410008,임규빈,키움,0,20,L,2,1,5,5,41,5,1,11,12,2021
20210410009,루친스키,NC,1,60,W,6,3,1,1,97,2,0,20,23,2021
20210410009,배민서,NC,0,20,L,0,0,1,1,22,3,0,9,9,2021
20210410009,류진욱,NC,0,10,L,0,1,0,0,11,0,0,2,3,2021
20210410001,로켓,두산,1,60,W,7,3,1,1,96,4,0,21,24,2021
20210410001,윤명준,두산,0,20,L,0,0,0,0,25,1,0,7,7,2021
20210410001,김명신,두산,0,10,L,2,0,0,0,11,0,0,3,3,2021
20210411011,박종훈,SSG,1,60,L,8,2,0,0,101,1,0,19,22,2021
20210411011,조이현,SSG,0,10,L,0,0,1,1,15,2,0,4,4,2021
20210411011,오원석,SSG,0,10,L,0,0,0,0,14,0,0,3,3,2021
20210411008,최원태,키움,1,40,L,3,5,2,2,90,7,0,17,23,2021
20210411008,김선기,키움,0,10,L,1,0,0,0,17,0,0,3,3,2021
20210411008,양현,키움,0,10,L,1,0,0,0,18,1,0,4,4,2021
20210411008,장재영,키움,0,10,L,1,0,0,0,14,0,0,3,3,2021
20210411008,김성민,키움,0,10,L,2,2,0,0,29,1,0,4,6,2021
20210411008,김태훈,키움,0,20,W,2,1,0,0,20,2,0,6,8,2021
20210411008,김재웅,키움,0,10,L,1,2,0,0,27,0,0,3,5,2021
