idx,team,result,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,i_13,i_14,i_15,i_16,i_17,i_18,r,h,e,b,year,month,day,week,home,away,dbheader,place,audience,starttime,endtime,gametime
20200505001,두산,-1,0,0,0,1,0,0,0,0,1,-,-,-,-,-,-,-,-,-,2,6,0,3,2020,5,5,1,LG,두산,0,잠실,0,14:00,16:50,2:50
20200505005,LG,1,0,1,2,0,0,0,0,5,-,-,-,-,-,-,-,-,-,-,8,10,0,6,2020,5,5,1,LG,두산,0,잠실,0,14:00,16:50,2:50
20200505004,한화,1,0,1,0,0,0,0,2,0,0,-,-,-,-,-,-,-,-,-,3,8,0,2,2020,5,5,1,SK,한화,0,문학,0,14:01,16:07,2:06
20200505007,SK,-1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,2,0,1,2020,5,5,1,SK,한화,0,문학,0,14:01,16:07,2:06
20200505009,NC,1,0,0,0,2,0,2,0,0,0,-,-,-,-,-,-,-,-,-,4,7,1,2,2020,5,5,1,삼성,NC,0,대구,0,14:33,17:20,2:47
20200505003,삼성,-1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,3,0,6,2020,5,5,1,삼성,NC,0,대구,0,14:33,17:20,2:47
20200505002,롯데,1,0,0,0,0,1,0,3,3,0,-,-,-,-,-,-,-,-,-,7,7,1,4,2020,5,5,1,KT,롯데,0,수원,0,15:13,18:14,3:01
20200505010,KT,-1,0,1,0,0,0,1,0,0,0,-,-,-,-,-,-,-,-,-,2,5,0,5,2020,5,5,1,KT,롯데,0,수원,0,15:13,18:14,3:01
20200505008,키움,1,0,1,3,0,4,0,0,3,0,-,-,-,-,-,-,-,-,-,11,12,1,6,2020,5,5,1,KIA,키움,0,광주,0,14:00,17:37,3:18
20200505006,KIA,-1,0,0,0,0,0,0,0,0,2,-,-,-,-,-,-,-,-,-,2,6,0,5,2020,5,5,1,KIA,키움,0,광주,0,14:00,17:37,3:18
20200506001,두산,1,0,0,5,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,5,12,1,1,2020,5,6,2,LG,두산,0,잠실,0,18:31,21:33,3:02
20200506005,LG,-1,0,0,0,0,0,2,0,0,0,-,-,-,-,-,-,-,-,-,2,6,0,3,2020,5,6,2,LG,두산,0,잠실,0,18:31,21:33,3:02
20200506004,한화,-1,0,0,0,0,0,0,1,0,1,-,-,-,-,-,-,-,-,-,2,5,2,4,2020,5,6,2,SK,한화,0,문학,0,18:29,21:28,2:59
20200506007,SK,1,2,0,2,0,0,1,0,0,-,-,-,-,-,-,-,-,-,-,5,9,0,3,2020,5,6,2,SK,한화,0,문학,0,18:29,21:28,2:59
20200506009,NC,1,0,3,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,4,8,0,7,2020,5,6,2,삼성,NC,0,대구,0,18:29,21:20,2:51
20200506003,삼성,-1,0,0,0,0,2,0,0,1,0,-,-,-,-,-,-,-,-,-,3,5,1,2,2020,5,6,2,삼성,NC,0,대구,0,18:29,21:20,2:51
20200506002,롯데,1,1,0,5,0,0,0,0,1,2,-,-,-,-,-,-,-,-,-,9,12,1,2,2020,5,6,2,KT,롯데,0,수원,0,18:30,21:25,2:55
20200506010,KT,-1,0,0,0,0,0,1,2,1,0,-,-,-,-,-,-,-,-,-,4,8,2,2,2020,5,6,2,KT,롯데,0,수원,0,18:30,21:25,2:55
20200506008,키움,1,0,0,1,0,0,0,0,2,0,-,-,-,-,-,-,-,-,-,3,7,0,1,2020,5,6,2,KIA,키움,0,광주,0,18:29,21:13,2:44
20200506006,KIA,-1,1,0,0,0,0,0,0,1,0,-,-,-,-,-,-,-,-,-,2,9,1,1,2020,5,6,2,KIA,키움,0,광주,0,18:29,21:13,2:44
20200507001,두산,1,1,0,0,2,4,0,1,0,1,-,-,-,-,-,-,-,-,-,9,14,0,1,2020,5,7,3,LG,두산,0,잠실,0,18:31,21:41,3:10
20200507005,LG,-1,0,1,0,2,0,0,0,0,0,-,-,-,-,-,-,-,-,-,3,7,3,2,2020,5,7,3,LG,두산,0,잠실,0,18:31,21:41,3:10
20200507004,한화,1,0,0,0,0,2,6,0,0,0,-,-,-,-,-,-,-,-,-,8,13,0,5,2020,5,7,3,SK,한화,0,문학,0,18:29,22:12,3:43
20200507007,SK,-1,0,0,1,0,1,0,0,2,0,-,-,-,-,-,-,-,-,-,4,15,0,6,2020,5,7,3,SK,한화,0,문학,0,18:29,22:12,3:43
20200507009,NC,1,0,0,3,1,1,0,3,0,0,-,-,-,-,-,-,-,-,-,8,9,0,7,2020,5,7,3,삼성,NC,0,대구,0,18:29,21:30,3:01
20200507003,삼성,-1,0,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,2,5,1,6,2020,5,7,3,삼성,NC,0,대구,0,18:29,21:30,3:01
20200507002,롯데,1,0,1,0,0,0,0,3,1,2,-,-,-,-,-,-,-,-,-,7,14,0,4,2020,5,7,3,KT,롯데,0,수원,0,18:30,21:55,3:25
20200507010,KT,-1,0,2,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,3,7,2,2,2020,5,7,3,KT,롯데,0,수원,0,18:30,21:55,3:25
20200507008,키움,-1,4,0,0,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,5,9,0,3,2020,5,7,3,KIA,키움,0,광주,0,18:30,21:53,3:23
20200507006,KIA,1,2,0,0,0,0,0,1,5,-,-,-,-,-,-,-,-,-,-,8,16,0,5,2020,5,7,3,KIA,키움,0,광주,0,18:30,21:53,3:23
20200508010,KT,1,0,1,0,0,6,1,1,1,2,-,-,-,-,-,-,-,-,-,12,22,0,3,2020,5,8,4,두산,KT,0,잠실,0,18:32,21:54,3:22
20200508001,두산,-1,1,1,0,0,0,0,0,1,0,-,-,-,-,-,-,-,-,-,3,8,0,3,2020,5,8,4,두산,KT,0,잠실,0,18:32,21:54,3:22
20200508007,SK,-1,0,3,0,1,1,1,2,0,0,0,-,-,-,-,-,-,-,-,8,13,0,2,2020,5,8,4,롯데,SK,0,사직,0,18:31,22:09,3:38
20200508002,롯데,1,0,1,0,0,0,3,3,1,0,1,-,-,-,-,-,-,-,-,9,13,0,3,2020,5,8,4,롯데,SK,0,사직,0,18:31,22:09,3:38
20200508006,KIA,-1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,5,1,6,2020,5,8,4,삼성,KIA,0,대구,0,18:29,21:38,3:09
20200508003,삼성,1,1,1,0,1,1,0,1,0,-,-,-,-,-,-,-,-,-,-,5,6,0,7,2020,5,8,4,삼성,KIA,0,대구,0,18:29,21:38,3:09
20200508005,LG,-1,1,0,0,0,0,3,0,1,0,-,-,-,-,-,-,-,-,-,5,9,0,6,2020,5,8,4,NC,LG,0,창원,0,18:31,22:08,3:37
20200508009,NC,1,1,0,0,0,6,2,4,0,-,-,-,-,-,-,-,-,-,-,13,13,0,7,2020,5,8,4,NC,LG,0,창원,0,18:31,22:08,3:37
20200508004,한화,-1,0,0,0,0,0,0,3,0,0,-,-,-,-,-,-,-,-,-,3,6,1,2,2020,5,8,4,키움,한화,0,고척,0,18:31,21:35,3:04
20200508008,키움,1,0,0,2,0,1,0,2,0,-,-,-,-,-,-,-,-,-,-,5,10,0,4,2020,5,8,4,키움,한화,0,고척,0,18:31,21:35,3:04
20200509006,KIA,-1,0,0,2,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,2,7,1,6,2020,5,9,5,삼성,KIA,0,대구,0,17:00,20:30,3:30
20200509003,삼성,1,0,0,0,0,4,0,1,9,-,-,-,-,-,-,-,-,-,-,14,13,1,9,2020,5,9,5,삼성,KIA,0,대구,0,17:00,20:30,3:30
20200509004,한화,-1,0,0,1,1,0,1,0,0,0,-,-,-,-,-,-,-,-,-,3,10,1,2,2020,5,9,5,키움,한화,0,고척,0,16:58,19:57,2:59
20200509008,키움,1,0,0,0,0,1,3,1,0,-,-,-,-,-,-,-,-,-,-,5,4,0,8,2020,5,9,5,키움,한화,0,고척,0,16:58,19:57,2:59
20200510010,KT,-1,0,3,0,0,0,1,2,3,2,1,0,-,-,-,-,-,-,-,12,16,3,3,2020,5,10,6,두산,KT,0,잠실,0,13:59,18:35,4:36
20200510001,두산,1,0,0,4,3,3,0,0,1,0,1,1,-,-,-,-,-,-,-,13,18,0,6,2020,5,10,6,두산,KT,0,잠실,0,13:59,18:35,4:36
20200510007,SK,-1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,3,1,0,2020,5,10,6,롯데,SK,0,사직,0,14:00,16:24,2:24
20200510002,롯데,1,0,0,0,0,0,0,4,0,-,-,-,-,-,-,-,-,-,-,4,6,0,4,2020,5,10,6,롯데,SK,0,사직,0,14:00,16:24,2:24
20200510006,KIA,1,0,0,3,5,0,1,3,0,0,-,-,-,-,-,-,-,-,-,12,15,0,6,2020,5,10,6,삼성,KIA,0,대구,0,13:59,17:02,3:03
20200510003,삼성,-1,0,1,1,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,3,6,3,3,2020,5,10,6,삼성,KIA,0,대구,0,13:59,17:02,3:03
20200510005,LG,1,0,1,0,0,2,0,0,7,0,-,-,-,-,-,-,-,-,-,10,15,1,5,2020,5,10,6,NC,LG,0,창원,0,14:00,17:46,3:46
20200510009,NC,-1,6,0,0,0,0,1,0,0,1,-,-,-,-,-,-,-,-,-,8,12,0,4,2020,5,10,6,NC,LG,0,창원,0,14:00,17:46,3:46
20200510004,한화,-1,2,0,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,3,12,1,1,2020,5,10,6,키움,한화,0,고척,0,13:59,17:08,3:09
20200510008,키움,1,0,0,0,0,1,0,5,0,-,-,-,-,-,-,-,-,-,-,6,8,0,3,2020,5,10,6,키움,한화,0,고척,0,13:59,17:08,3:09
20200512007,SK,-1,0,2,0,1,0,1,0,0,1,-,-,-,-,-,-,-,-,-,5,9,1,4,2020,5,12,1,LG,SK,0,잠실,0,18:30,21:47,3:17
20200512005,LG,1,1,0,3,4,0,0,0,1,-,-,-,-,-,-,-,-,-,-,9,12,0,2,2020,5,12,1,LG,SK,0,잠실,0,18:30,21:47,3:17
20200512001,두산,1,1,4,0,2,0,0,3,0,1,-,-,-,-,-,-,-,-,-,11,20,0,3,2020,5,12,1,롯데,두산,0,사직,0,18:29,21:58,3:29
20200512002,롯데,-1,0,0,2,0,2,1,0,0,1,-,-,-,-,-,-,-,-,-,6,15,0,2,2020,5,12,1,롯데,두산,0,사직,0,18:29,21:58,3:29
20200512010,KT,-1,3,0,1,0,0,1,1,0,0,0,-,-,-,-,-,-,-,-,6,14,0,3,2020,5,12,1,NC,KT,0,창원,0,18:29,22:10,3:41
20200512009,NC,1,2,1,0,0,0,0,0,1,2,1,-,-,-,-,-,-,-,-,7,12,1,2,2020,5,12,1,NC,KT,0,창원,0,18:29,22:10,3:41
20200512003,삼성,-1,1,0,0,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,2,6,2,0,2020,5,12,1,키움,삼성,0,고척,0,18:29,21:04,2:35
20200512008,키움,1,0,1,0,0,0,1,1,0,-,-,-,-,-,-,-,-,-,-,3,7,2,4,2020,5,12,1,키움,삼성,0,고척,0,18:29,21:04,2:35
20200512006,KIA,1,0,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,2,4,2,3,2020,5,12,1,한화,KIA,0,대전,0,18:30,21:12,2:42
20200512004,한화,-1,0,0,0,0,0,1,0,0,0,-,-,-,-,-,-,-,-,-,1,8,0,2,2020,5,12,1,한화,KIA,0,대전,0,18:30,21:12,2:42
20200513007,SK,-1,0,0,0,1,0,0,1,0,0,-,-,-,-,-,-,-,-,-,2,10,1,2,2020,5,13,2,LG,SK,0,잠실,0,18:30,21:27,2:57
20200513005,LG,1,1,8,1,0,0,0,0,4,-,-,-,-,-,-,-,-,-,-,14,12,0,7,2020,5,13,2,LG,SK,0,잠실,0,18:30,21:27,2:57
20200513001,두산,-1,2,1,2,0,0,0,3,0,1,-,-,-,-,-,-,-,-,-,9,9,2,7,2020,5,13,2,롯데,두산,0,사직,0,18:30,22:10,3:40
20200513002,롯데,1,2,0,0,0,3,2,0,2,1,-,-,-,-,-,-,-,-,-,10,12,0,9,2020,5,13,2,롯데,두산,0,사직,0,18:30,22:10,3:40
20200513010,KT,-1,0,0,0,0,0,0,1,1,1,1,-,-,-,-,-,-,-,-,4,8,1,2,2020,5,13,2,NC,KT,0,창원,0,18:29,22:10,3:41
20200513009,NC,1,0,0,0,0,0,1,0,2,0,2,-,-,-,-,-,-,-,-,5,11,1,5,2020,5,13,2,NC,KT,0,창원,0,18:29,22:10,3:41
20200513003,삼성,1,0,1,0,0,0,0,0,3,1,-,-,-,-,-,-,-,-,-,5,5,1,0,2020,5,13,2,키움,삼성,0,고척,0,18:29,20:57,2:28
20200513008,키움,-1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,2,2,2,2020,5,13,2,키움,삼성,0,고척,0,18:29,20:57,2:28
20200513006,KIA,1,0,0,1,2,1,0,0,0,0,-,-,-,-,-,-,-,-,-,4,8,1,7,2020,5,13,2,한화,KIA,0,대전,0,18:30,22:00,3:30
20200513004,한화,-1,0,2,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,3,9,1,3,2020,5,13,2,한화,KIA,0,대전,0,18:30,22:00,3:30
20200514007,SK,-1,0,1,0,1,0,0,0,0,0,-,-,-,-,-,-,-,-,-,2,4,1,3,2020,5,14,3,LG,SK,0,잠실,0,18:30,21:32,3:02
20200514005,LG,1,0,0,2,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,3,11,0,3,2020,5,14,3,LG,SK,0,잠실,0,18:30,21:32,3:02
