idx,team,result,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,i_13,i_14,i_15,i_16,i_17,i_18,r,h,e,b,year,month,day,week,home,away,dbheader,place,audience,starttime,endtime,gametime
20100306005,LG,1,0,0,0,0,0,2,0,0,1,-,-,-,-,-,-,-,-,-,3,8,0,2,2010,3,6,5,넥센,LG,0,목동,0,12:59,16:06,3:07
20100306008,넥센,-1,0,0,1,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,2,6,1,7,2010,3,6,5,넥센,LG,0,목동,0,12:59,16:06,3:07
20100306003,삼성,1,0,1,3,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,4,8,0,1,2010,3,6,5,KIA,삼성,0,무등,0,13:02,15:11,2:09
20100306006,KIA,-1,0,0,0,0,0,1,0,0,0,-,-,-,-,-,-,-,-,-,1,1,2,3,2010,3,6,5,KIA,삼성,0,무등,0,13:02,15:11,2:09
20100306001,두산,1,2,0,0,3,0,0,0,0,0,-,-,-,-,-,-,-,-,-,5,12,1,3,2010,3,6,5,SK,두산,0,문학,0,12:59,15:16,2:17
20100306007,SK,-1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,2,1,1,2010,3,6,5,SK,두산,0,문학,0,12:59,15:16,2:17
20100306002,롯데,1,0,3,1,2,0,3,0,2,1,-,-,-,-,-,-,-,-,-,12,15,0,3,2010,3,6,5,한화,롯데,0,대전,0,12:59,15:21,2:22
20100306004,한화,-1,0,0,0,0,0,0,0,1,0,-,-,-,-,-,-,-,-,-,1,6,2,1,2010,3,6,5,한화,롯데,0,대전,0,12:59,15:21,2:22
20100307005,LG,-1,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,6,1,5,2010,3,7,6,넥센,LG,0,목동,0,13:00,15:42,2:42
20100307008,넥센,1,0,0,1,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,2,5,0,5,2010,3,7,6,넥센,LG,0,목동,0,13:00,15:42,2:42
20100307003,삼성,-1,0,1,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,2,7,0,4,2010,3,7,6,KIA,삼성,0,무등,0,13:00,15:38,2:38
20100307006,KIA,1,1,0,0,1,0,0,3,0,-,-,-,-,-,-,-,-,-,-,5,9,0,4,2010,3,7,6,KIA,삼성,0,무등,0,13:00,15:38,2:38
20100307001,두산,-1,1,0,0,0,0,2,0,0,0,-,-,-,-,-,-,-,-,-,3,5,1,4,2010,3,7,6,SK,두산,0,문학,0,12:59,15:33,2:34
20100307007,SK,1,1,0,0,3,0,0,0,0,-,-,-,-,-,-,-,-,-,-,4,6,0,4,2010,3,7,6,SK,두산,0,문학,0,12:59,15:33,2:34
20100307002,롯데,1,0,0,2,1,0,0,1,0,0,-,-,-,-,-,-,-,-,-,4,12,1,6,2010,3,7,6,한화,롯데,0,대전,0,12:58,16:00,3:02
20100307004,한화,-1,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,11,1,5,2010,3,7,6,한화,롯데,0,대전,0,12:58,16:00,3:02
