idx,team,result,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,i_13,i_14,i_15,i_16,i_17,i_18,r,h,e,b,year,month,day,week,home,away,dbheader,place,audience,starttime,endtime,gametime
20140308002,롯데,1,0,0,1,0,0,1,3,0,0,-,-,-,-,-,-,-,-,-,5,10,0,4,2014,3,8,5,NC,롯데,0,마산,10500,12:59,16:03,3:04
20140308009,NC,-1,0,0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,1,10,0,4,2014,3,8,5,NC,롯데,0,마산,10500,12:59,16:03,3:04
20140308001,두산,-1,2,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,3,6,0,0,2014,3,8,5,넥센,두산,0,목동,12500,12:59,16:02,3:03
20140308008,넥센,1,0,0,1,2,0,6,1,0,-,-,-,-,-,-,-,-,-,-,10,12,0,6,2014,3,8,5,넥센,두산,0,목동,12500,12:59,16:02,3:03
20140308006,KIA,-1,0,0,0,0,0,0,0,1,0,-,-,-,-,-,-,-,-,-,1,3,0,3,2014,3,8,5,삼성,KIA,0,대구,7500,12:59,15:38,2:39
20140308003,삼성,1,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,2,8,1,5,2014,3,8,5,삼성,KIA,0,대구,7500,12:59,15:38,2:39
20140308007,SK,1,0,1,0,0,1,1,0,0,1,-,-,-,-,-,-,-,-,-,4,6,0,8,2014,3,8,5,한화,SK,0,대전,8000,13:00,16:10,3:10
20140308004,한화,-1,0,0,0,0,0,0,1,0,0,-,-,-,-,-,-,-,-,-,1,9,0,5,2014,3,8,5,한화,SK,0,대전,8000,13:00,16:10,3:10
20140309002,롯데,1,0,0,2,0,3,2,6,1,0,-,-,-,-,-,-,-,-,-,14,16,2,9,2014,3,9,6,NC,롯데,0,마산,7500,13:00,16:18,3:18
20140309009,NC,-1,1,3,0,0,0,0,0,0,2,-,-,-,-,-,-,-,-,-,6,8,3,2,2014,3,9,6,NC,롯데,0,마산,7500,13:00,16:18,3:18
20140309001,두산,0,1,1,0,0,0,0,0,2,0,-,-,-,-,-,-,-,-,-,4,5,0,6,2014,3,9,6,넥센,두산,0,목동,7000,13:00,16:31,3:31
20140309008,넥센,0,0,1,1,0,2,0,0,0,0,-,-,-,-,-,-,-,-,-,4,9,0,8,2014,3,9,6,넥센,두산,0,목동,7000,13:00,16:31,3:31
20140309006,KIA,1,1,0,0,2,1,0,0,4,0,-,-,-,-,-,-,-,-,-,8,11,0,3,2014,3,9,6,삼성,KIA,0,대구,7000,13:00,16:04,3:04
20140309003,삼성,-1,1,0,0,0,0,2,0,0,0,-,-,-,-,-,-,-,-,-,3,6,1,6,2014,3,9,6,삼성,KIA,0,대구,7000,13:00,16:04,3:04
20140309007,SK,-1,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,9,1,4,2014,3,9,6,한화,SK,0,대전,7300,12:59,15:34,2:35
20140309004,한화,1,1,1,0,0,0,1,0,0,-,-,-,-,-,-,-,-,-,-,3,6,0,4,2014,3,9,6,한화,SK,0,대전,7300,12:59,15:34,2:35
20140311006,KIA,-1,0,0,1,0,3,2,0,0,0,-,-,-,-,-,-,-,-,-,6,6,2,8,2014,3,11,1,넥센,KIA,0,목동,3000,13:00,15:57,2:57
20140311008,넥센,1,0,0,0,0,4,3,0,1,-,-,-,-,-,-,-,-,-,-,8,11,2,2,2014,3,11,1,넥센,KIA,0,목동,3000,13:00,15:57,2:57
20140311005,LG,1,0,0,0,0,0,3,0,2,0,-,-,-,-,-,-,-,-,-,5,7,0,4,2014,3,11,1,NC,LG,0,마산,1000,12:59,15:54,2:55
20140311009,NC,-1,0,0,0,1,0,0,1,0,0,-,-,-,-,-,-,-,-,-,2,7,1,5,2014,3,11,1,NC,LG,0,마산,1000,12:59,15:54,2:55
20140311001,두산,0,0,0,0,0,0,1,0,0,0,-,-,-,-,-,-,-,-,-,1,6,0,1,2014,3,11,1,롯데,두산,0,상동,300,12:58,15:33,2:35
