idx,name,team,mound,inning,result,strikeout,dead4ball,losescore,earnedrun,pitchnum,hitted,homerun,battednum,batternum,year
20160309005,소사,LG,1,40,W,1,1,0,0,58,1,0,13,14,2016
20160309005,임찬규,LG,0,10,H,1,1,0,0,20,0,0,3,4,2016
20160309005,최성훈,LG,0,10,H,1,1,0,0,11,0,0,2,3,2016
20160309005,신승현,LG,0,10,H,1,0,0,0,10,0,0,3,3,2016
20160309005,이승현,LG,0,10,H,0,0,0,0,6,0,0,3,3,2016
20160309005,임정우,LG,0,10,L,1,0,0,0,15,0,0,3,3,2016
20160309008,하영민,넥센,1,40,L,1,2,3,1,43,5,0,15,17,2016
20160309008,금민철,넥센,0,20,L,2,0,0,0,28,1,0,7,7,2016
20160309008,김대우,넥센,0,10,L,1,0,0,0,17,0,0,3,3,2016
20160309008,김택형,넥센,0,10,L,3,1,0,0,18,0,0,3,4,2016
20160309007,박민호,SK,1,40,L,1,1,0,0,62,3,0,13,14,2016
20160309007,고효준,SK,0,10,L,2,0,0,0,18,1,0,4,4,2016
20160309007,김승회,SK,0,10,L,1,1,0,0,6,0,0,2,3,2016
20160309007,박정배,SK,0,10,L,2,1,2,2,27,2,1,5,6,2016
20160309007,박희수,SK,0,10,L,1,3,0,0,27,0,0,2,6,2016
20160309007,임치영,SK,0,00,L,0,0,1,1,4,1,1,1,1,2016
20160310005,우규민,LG,1,30,W,4,0,0,0,41,1,0,10,10,2016
20160310005,이우찬,LG,0,10,H,0,1,0,0,13,0,0,2,3,2016
20160310005,최동환,LG,0,00,L,0,0,0,0,2,0,0,0,0,2016
20160310005,배민관,LG,0,11,H,1,2,4,3,35,2,1,7,9,2016
20160310005,최성훈,LG,0,12,H,0,0,0,0,21,1,0,5,5,2016
20160310005,이승현,LG,0,10,H,1,0,0,0,12,1,0,3,3,2016
20160310005,정찬헌,LG,0,10,L,0,0,0,0,12,1,0,3,3,2016
20160310007,김광현,SK,1,20,L,4,0,0,0,33,2,0,8,8,2016
20160310007,조한욱,SK,0,20,L,2,3,3,2,57,2,0,7,12,2016
20160310007,이정담,SK,0,10,W,2,0,0,0,29,2,0,5,5,2016
20160310007,정영일,SK,0,10,L,1,0,0,0,16,0,0,3,3,2016
20160310001,니퍼트,두산,1,21,L,3,0,6,6,50,7,1,14,14,2016
20160310001,안규영,두산,0,30,L,5,0,4,4,57,5,1,14,14,2016
20160310001,진야곱,두산,0,12,L,1,2,1,0,28,0,0,5,7,2016
20160310001,오장훈,두산,0,10,L,1,1,1,1,12,2,0,4,5,2016
20160310003,장원삼,삼성,1,30,L,2,0,0,0,40,1,0,10,10,2016
20160310003,백정현,삼성,0,10,L,0,3,3,1,37,3,1,6,9,2016
20160310003,권오준,삼성,0,20,W,2,0,1,1,26,2,0,7,7,2016
20160310003,정광운,삼성,0,02,L,0,1,0,0,16,1,0,3,4,2016
20160310003,박근홍,삼성,0,11,H,3,0,0,0,17,0,0,4,4,2016
20160310003,김동호,삼성,0,10,L,1,1,1,0,21,1,0,5,6,2016
20160311005,윤지웅,LG,1,30,W,2,1,2,2,50,4,1,13,14,2016
20160311005,유원상,LG,0,10,H,0,0,0,0,11,0,0,3,3,2016
20160311005,진해수,LG,0,11,H,1,0,1,1,20,1,0,5,5,2016
20160311005,신승현,LG,0,11,H,3,1,0,0,29,3,0,7,8,2016
20160311005,임찬규,LG,0,11,H,2,0,0,0,18,0,0,4,4,2016
20160311005,임정우,LG,0,10,L,0,0,0,0,10,0,0,3,3,2016
20160311003,벨레스터,삼성,1,30,W,3,3,0,0,48,1,0,10,13,2016
20160311003,김기태,삼성,0,11,H,1,0,1,1,10,1,0,5,5,2016
20160311003,조현근,삼성,0,02,L,0,0,0,0,16,1,0,3,3,2016
20160312001,유희관,두산,1,20,L,3,0,3,3,50,4,1,9,9,2016
20160312001,보우덴,두산,0,40,L,5,1,3,3,62,6,0,17,18,2016
20160312001,함덕주,두산,0,10,L,1,1,1,1,32,2,0,5,6,2016
20160312001,오현택,두산,0,10,L,0,0,1,1,15,3,0,6,6,2016
20160312007,켈리,SK,1,30,L,5,0,0,0,47,1,0,9,9,2016
20160312007,임치영,SK,0,10,L,0,0,2,2,17,3,0,5,5,2016
20160312007,김승회,SK,0,10,L,3,1,0,0,21,0,0,3,4,2016
20160312007,신재웅,SK,0,10,L,0,0,0,0,12,0,0,3,3,2016
20160312007,박정배,SK,0,10,L,1,0,1,1,14,1,1,4,4,2016
20160312007,전유수,SK,0,10,L,0,0,0,0,10,1,0,3,3,2016
20160312008,피어밴드,넥센,1,30,L,1,1,3,3,43,4,1,11,12,2016
20160312008,양훈,넥센,0,30,L,1,2,5,5,54,6,2,15,17,2016
20160312008,김상수,넥센,0,20,L,2,0,1,1,26,1,1,7,7,2016
20160312003,최충연,삼성,1,30,L,3,3,5,5,63,7,1,15,18,2016
20160312003,김건한,삼성,0,20,L,0,2,0,0,29,0,0,6,8,2016
20160312003,임현준,삼성,0,11,L,1,1,0,0,14,0,0,3,4,2016
20160312003,임대한,삼성,0,02,L,0,0,0,0,11,1,0,2,2,2016
20160312003,김현우,삼성,0,10,L,1,0,0,0,12,0,0,3,3,2016
20160312005,류제국,LG,1,30,L,1,3,3,3,67,6,1,15,18,2016
20160312005,최성훈,LG,0,20,L,0,0,1,1,20,2,0,6,7,2016
20160312005,배민관,LG,0,10,W,0,0,0,0,19,2,0,4,4,2016
20160312005,유원상,LG,0,10,H,0,1,1,0,20,1,0,5,6,2016
20160312005,이승현,LG,0,10,H,1,0,0,0,7,0,0,3,3,2016
20160312005,정찬헌,LG,0,10,L,0,0,0,0,12,0,0,3,3,2016
20160313001,장원준,두산,1,40,L,4,1,0,0,45,2,0,13,14,2016
20160313001,노경은,두산,0,20,L,2,1,4,4,33,3,1,9,10,2016
20160313001,김강률,두산,0,02,L,1,1,4,4,32,5,1,7,8,2016
20160313001,이현호,두산,0,02,L,0,1,2,2,15,1,0,3,4,2016
20160313001,조승수,두산,0,02,L,0,0,1,1,14,2,1,4,4,2016
20160313007,박종훈,SK,1,40,L,3,0,1,1,48,2,1,13,13,2016
20160313007,김주한,SK,0,10,W,0,1,0,0,17,1,0,3,4,2016
20160313007,채병용,SK,0,10,H,0,0,0,0,8,0,0,3,3,2016
20160313007,고효준,SK,0,10,H,2,0,0,0,11,0,0,3,3,2016
20160313007,정영일,SK,0,10,L,1,2,0,0,31,1,0,4,6,2016
20160313007,박희수,SK,0,10,L,0,1,0,0,20,0,0,3,4,2016
20160313008,코엘로,넥센,1,30,L,1,1,2,2,49,4,1,11,12,2016
20160313008,김건태,넥센,0,20,W,1,2,1,1,32,1,0,5,9,2016
20160313008,김택형,넥센,0,10,L,1,0,0,0,10,0,0,3,3,2016
20160313008,이보근,넥센,0,10,L,2,1,0,0,17,1,0,4,5,2016
20160313008,신재영,넥센,0,10,L,2,0,0,0,8,0,0,3,3,2016
20160313008,김세현,넥센,0,10,L,1,0,0,0,15,1,0,4,4,2016
20160313003,웹스터,삼성,1,40,W,7,2,1,0,77,4,0,17,19,2016
20160313003,권오준,삼성,0,20,H,2,0,0,0,22,1,0,7,7,2016
20160313003,박근홍,삼성,0,10,L,1,0,0,0,18,0,0,3,3,2016
20160313003,김동호,삼성,0,20,L,0,2,0,0,36,2,0,7,9,2016
20160313005,이준형,LG,1,30,L,2,2,4,3,62,3,0,11,14,2016
20160313005,임찬규,LG,0,20,L,0,0,2,2,33,4,0,10,10,2016
20160313005,이우찬,LG,0,30,L,1,2,0,0,47,0,0,8,10,2016
20160315001,니퍼트,두산,1,40,W,1,2,1,1,64,3,0,15,17,2016
20160315001,안규영,두산,0,02,L,0,2,1,1,17,1,1,2,4,2016
20160315001,함덕주,두산,0,11,L,2,2,0,0,27,0,0,4,6,2016
20160315001,오현택,두산,0,10,L,0,0,1,1,15,3,0,5,5,2016
20160315001,김강률,두산,0,10,L,1,0,0,0,13,1,0,4,4,2016
20160315001,이현승,두산,0,10,L,2,2,0,0,25,1,0,4,6,2016
20160315003,정인욱,삼성,1,30,L,4,3,3,3,70,4,0,12,15,2016
20160315003,백정현,삼성,0,20,L,2,0,1,1,42,2,1,7,7,2016
20160315003,임대한,삼성,0,10,L,1,1,1,1,21,2,0,4,5,2016
20160315003,김건한,삼성,0,10,L,1,0,0,0,11,1,0,4,4,2016
20160315003,김현우,삼성,0,10,L,1,0,0,0,11,0,0,3,3,2016
20160315009,해커,NC,1,40,L,3,0,1,0,60,0,0,13,13,2016
20160315009,이태양,NC,0,02,L,0,3,3,3,23,0,0,2,5,2016
20160315009,구창모,NC,0,00,L,0,0,1,1,13,2,0,2,2,2016
20160315009,김선규,NC,0,01,L,0,0,0,0,5,0,0,1,1,2016
20160315009,박준영,NC,0,10,L,1,2,0,0,17,0,0,2,4,2016
20160315009,최금강,NC,0,10,L,0,0,0,0,9,1,0,3,3,2016
20160315009,김진성,NC,0,10,L,1,0,1,1,11,1,1,4,4,2016
20160315007,문광은,SK,1,40,W,1,1,2,2,54,5,0,16,17,2016
20160315007,박민호,SK,0,10,H,1,0,0,0,6,0,0,3,3,2016
20160315007,김승회,SK,0,10,L,1,0,0,0,8,1,0,3,3,2016
20160315007,신재웅,SK,0,10,L,2,0,0,0,16,1,0,4,4,2016
20160315007,박정배,SK,0,10,L,0,0,1,0,8,1,0,3,4,2016
20160315007,전유수,SK,0,10,L,2,0,1,1,26,3,0,6,6,2016
20160315005,소사,LG,1,20,L,2,0,0,0,26,3,0,8,8,2016
20160315005,진해수,LG,0,20,L,5,0,1,1,35,3,0,10,10,2016
20160315005,최동환,LG,0,10,L,0,0,0,0,11,0,0,3,3,2016
20160315005,김지용,LG,0,10,H,0,0,0,0,12,0,0,3,3,2016
20160315005,이동현,LG,0,10,H,1,0,0,0,14,1,0,3,3,2016
20160315005,이승현,LG,0,01,L,0,1,2,2,10,1,0,2,3,2016
20160315005,임정우,LG,0,02,L,1,1,1,0,15,1,0,3,4,2016
20160316001,유희관,두산,1,40,W,1,1,2,2,65,4,0,17,18,2016
20160316001,조승수,두산,0,10,H,2,0,0,0,17,1,0,4,4,2016
20160316001,정덕현,두산,0,10,H,1,1,0,0,14,0,0,3,4,2016
20160316001,강동연,두산,0,10,L,2,0,0,0,14,0,0,3,3,2016
20160316001,진야곱,두산,0,10,L,0,1,0,0,14,0,0,3,4,2016
20160316001,김강률,두산,0,10,L,1,0,0,0,14,0,0,3,3,2016
20160316003,장원삼,삼성,1,40,W,0,0,0,0,67,4,0,15,15,2016
20160316003,심창민,삼성,0,10,L,2,0,0,0,16,0,0,3,3,2016
20160316003,김기태,삼성,0,10,L,1,1,3,3,26,2,1,5,6,2016
20160316003,조현근,삼성,0,10,H,0,1,0,0,12,0,0,3,4,2016
20160316003,김동호,삼성,0,10,L,0,0,0,0,12,1,0,4,4,2016
20160316003,임현준,삼성,0,10,L,0,0,0,0,9,0,0,3,3,2016
20160316009,이재학,NC,1,42,L,2,2,2,2,62,5,0,15,18,2016
20160316009,민태호,NC,0,01,L,0,0,0,0,5,1,0,2,2,2016
20160316009,박민석,NC,0,10,L,0,0,0,0,10,1,0,4,4,2016
20160316009,강장산,NC,0,10,L,0,2,0,0,21,1,0,3,6,2016
20160316009,임창민,NC,0,10,L,1,1,0,0,14,0,0,3,4,2016
20160316007,김광현,SK,1,50,W,5,1,0,0,56,0,0,14,15,2016
20160316007,조한욱,SK,0,10,H,0,1,0,0,12,0,0,2,3,2016
20160316007,채병용,SK,0,01,H,0,0,0,0,9,1,0,2,2,2016
20160316007,정영일,SK,0,02,H,1,1,0,0,12,0,0,2,3,2016
20160316007,이정담,SK,0,10,H,2,0,0,0,14,0,0,3,3,2016
20160316007,박희수,SK,0,10,L,2,0,0,0,11,0,0,3,3,2016
20160316005,임찬규,LG,1,30,L,2,2,2,2,52,5,0,14,16,2016
20160316005,최성훈,LG,0,01,L,1,0,1,1,22,3,0,4,4,2016
20160316005,신승현,LG,0,12,L,0,2,0,0,22,1,0,5,7,2016
20160316005,이우찬,LG,0,00,L,0,0,2,2,6,2,0,2,2,2016
20160316005,배민관,LG,0,10,L,0,1,2,1,24,2,0,5,7,2016
20160316005,유원상,LG,0,10,L,1,0,0,0,9,0,0,3,3,2016
20160316005,정찬헌,LG,0,10,L,0,0,1,1,17,1,1,4,4,2016
20160317009,이민호,NC,1,42,L,1,2,1,0,63,4,0,16,18,2016
20160317009,임정호,NC,0,01,L,0,0,0,0,3,1,0,2,2,2016
20160317009,박준영,NC,0,02,L,0,1,0,0,13,0,0,2,3,2016
20160317009,최성영,NC,0,01,L,0,0,0,0,4,0,0,0,0,2016
20160317009,최금강,NC,0,02,L,1,0,1,1,8,1,0,3,3,2016
20160317009,구창모,NC,0,02,L,1,0,0,0,12,1,0,3,3,2016
20160317009,김진성,NC,0,02,L,0,0,0,0,13,0,0,2,2,2016
20160317009,임창민,NC,0,10,L,0,1,0,0,13,1,0,2,3,2016
20160317005,윤지웅,LG,1,11,L,0,0,5,5,31,7,2,10,10,2016
20160317005,최동환,LG,0,12,L,1,1,0,0,24,1,0,6,7,2016
20160317005,김지용,LG,0,10,L,0,1,0,0,12,0,0,2,3,2016
20160317005,유원상,LG,0,10,L,0,0,0,0,13,0,0,3,3,2016
20160317005,진해수,LG,0,10,L,2,0,0,0,14,0,0,3,3,2016
20160317005,이동현,LG,0,10,L,1,1,1,1,19,1,0,4,5,2016
20160317005,임정우,LG,0,10,L,1,0,0,0,8,0,0,3,3,2016
20160317003,벨레스터,삼성,1,50,W,4,3,0,0,66,2,0,15,18,2016
20160317003,최충연,삼성,0,10,L,1,2,5,5,35,3,1,6,8,2016
20160317003,정광운,삼성,0,10,L,0,0,0,0,11,0,0,3,3,2016
20160317003,권오준,삼성,0,10,L,0,0,0,0,8,1,0,4,4,2016
20160317003,박근홍,삼성,0,10,L,0,1,0,0,14,0,0,2,3,2016
20160317001,보우덴,두산,1,50,W,5,1,1,1,66,4,0,19,20,2016
20160317001,이현호,두산,0,10,L,1,0,0,0,16,0,0,3,3,2016
20160317001,오현택,두산,0,10,L,1,0,0,0,13,1,0,3,3,2016
20160317001,함덕주,두산,0,10,L,1,0,0,0,15,0,0,3,3,2016
20160317001,이현승,두산,0,10,L,0,0,0,0,12,0,0,4,4,2016
20160317007,켈리,SK,1,40,L,2,2,1,1,56,2,0,12,14,2016
20160317007,고효준,SK,0,10,L,1,0,0,0,15,1,0,4,4,2016
20160317007,김승회,SK,0,10,L,0,0,1,1,11,1,1,4,4,2016
20160317007,신재웅,SK,0,10,W,1,0,0,0,13,0,0,3,3,2016
20160317007,박정배,SK,0,10,L,0,0,0,0,10,0,0,4,4,2016
20160317007,이정담,SK,0,10,L,1,2,2,2,22,1,1,3,5,2016
20160318005,류제국,LG,1,40,L,5,2,3,3,70,7,0,18,20,2016
20160318005,신승현,LG,0,10,H,1,1,1,1,20,2,0,5,6,2016
20160318005,최성훈,LG,0,10,H,0,0,0,0,11,0,0,3,3,2016
20160318005,이동현,LG,0,10,H,0,0,0,0,8,1,0,4,4,2016
20160318005,임정우,LG,0,01,L,0,1,6,4,15,5,1,5,7,2016
20160318005,최동환,LG,0,02,L,0,0,0,0,8,0,0,1,2,2016
20160318001,장원준,두산,1,50,L,3,1,1,1,73,5,0,20,21,2016
20160318001,강동연,두산,0,12,H,1,1,0,0,32,1,0,5,6,2016
20160318001,진야곱,두산,0,02,L,1,1,3,3,18,2,0,4,5,2016
20160318001,함덕주,두산,0,02,L,1,0,1,1,12,1,1,3,3,2016
20160318001,김강률,두산,0,10,L,0,0,0,0,18,0,0,3,3,2016
20160319010,정대현,KT,1,52,W,3,5,1,1,99,3,1,19,24,2016
20160319010,고영표,KT,0,11,H,1,0,0,0,18,1,0,5,5,2016
20160319010,홍성용,KT,0,10,H,1,0,0,0,14,0,0,4,4,2016
20160319010,김재윤,KT,0,10,L,3,0,0,0,13,0,0,3,3,2016
20160319006,헥터,KIA,1,32,L,2,2,5,5,80,6,0,17,19,2016
20160319006,김광수,KIA,0,11,L,1,0,0,0,31,3,0,7,7,2016
20160319006,한기주,KIA,0,10,L,1,0,0,0,12,1,0,4,4,2016
20160319006,유창식,KIA,0,20,L,1,1,1,1,46,4,0,10,11,2016
20160319005,이준형,LG,1,40,L,0,0,3,3,52,6,0,15,15,2016
20160319005,유원상,LG,0,11,L,1,0,2,2,24,3,1,7,7,2016
20160319005,진해수,LG,0,02,L,0,2,1,1,28,3,0,4,6,2016
20160319005,신승현,LG,0,02,L,0,1,1,1,20,3,0,4,5,2016
20160319005,김지용,LG,0,10,L,0,0,0,0,10,0,0,3,3,2016
20160319005,정찬헌,LG,0,11,L,1,1,0,0,23,0,0,4,5,2016
20160319004,안영명,한화,1,32,L,1,4,8,8,83,5,2,16,20,2016
20160319004,이태양,한화,0,01,L,0,0,3,0,14,3,1,5,5,2016
20160319004,윤규진,한화,0,10,L,0,1,5,5,24,4,1,6,8,2016
20160319004,김범수,한화,0,10,L,1,2,4,4,34,5,0,7,9,2016
20160319004,권혁,한화,0,20,L,2,1,0,0,34,2,0,7,8,2016
20160319003,차우찬,삼성,1,50,L,3,0,0,0,58,2,0,17,17,2016
20160319003,백정현,삼성,0,00,L,0,0,3,2,13,3,0,3,3,2016
20160319003,김동호,삼성,0,11,L,0,0,1,0,24,3,0,6,6,2016
20160319003,임현준,삼성,0,02,L,0,1,0,0,12,0,0,1,2,2016
20160319003,임대한,삼성,0,10,L,1,1,3,3,23,2,1,5,6,2016
20160320010,마리몬,KT,1,50,L,4,5,6,6,91,6,1,19,24,2016
20160320010,장시환,KT,0,20,L,3,0,0,0,36,2,0,8,8,2016
20160320010,조무근,KT,0,10,L,1,0,0,0,22,2,0,5,5,2016
20160320006,지크,KIA,1,50,W,4,1,4,3,86,6,0,19,21,2016
20160320006,김윤동,KIA,0,01,L,0,2,2,2,22,3,0,4,6,2016
20160320006,심동섭,KIA,0,12,H,0,0,0,0,12,0,0,5,5,2016
20160320006,최영필,KIA,0,10,L,0,0,0,0,14,0,0,3,3,2016
20160320006,곽정철,KIA,0,10,L,1,1,0,0,13,0,0,3,4,2016
20160320005,소사,LG,1,42,W,3,3,0,0,84,5,0,18,21,2016
20160320005,윤지웅,LG,0,10,H,1,0,0,0,20,2,0,5,5,2016
20160320005,최동환,LG,0,02,H,0,0,0,0,14,1,0,4,4,2016
20160320005,최성훈,LG,0,02,L,1,0,0,0,7,0,0,2,2,2016
20160320005,이동현,LG,0,10,L,1,0,0,0,10,2,0,4,4,2016
20160320005,임정우,LG,0,10,L,2,0,0,0,15,0,0,3,3,2016
20160320004,김재영,한화,1,40,W,0,3,0,0,61,1,0,11,14,2016
20160320004,장민재,한화,0,10,H,0,1,0,0,19,1,0,4,5,2016
20160320004,박정진,한화,0,20,H,1,1,0,0,36,2,0,7,8,2016
20160320004,정우람,한화,0,20,L,4,1,0,0,27,2,0,7,8,2016
20160320003,김기태,삼성,1,30,W,2,2,1,0,38,1,0,9,12,2016
20160320003,김건한,삼성,0,10,H,0,1,0,0,19,0,0,3,4,2016
20160320003,조현근,삼성,0,10,H,0,1,0,0,11,0,0,2,3,2016
20160320003,김현우,삼성,0,10,H,0,0,0,0,12,0,0,3,3,2016
20160320003,권오준,삼성,0,10,H,1,0,0,0,11,0,0,3,3,2016
20160320003,박근홍,삼성,0,10,H,2,0,0,0,17,0,0,3,3,2016
20160320003,심창민,삼성,0,10,L,0,0,0,0,11,0,0,3,3,2016
20160322004,마에스트리,한화,1,30,L,2,0,0,0,32,2,0,10,10,2016
20160322004,송창현,한화,0,02,L,0,1,4,4,23,4,0,6,7,2016
20160322004,송은범,한화,0,41,L,4,5,5,5,98,6,1,19,24,2016
20160322007,김광현,SK,1,51,W,3,0,1,0,79,5,0,21,21,2016
20160322007,문광은,SK,0,12,L,0,0,0,0,22,1,0,6,6,2016
20160322007,이정담,SK,0,10,L,0,0,0,0,12,0,0,3,3,2016
20160322007,정영일,SK,0,10,L,0,0,0,0,11,0,0,3,3,2016
20160322005,우규민,LG,1,32,L,5,0,5,4,73,8,0,19,19,2016
20160322005,진해수,LG,0,11,L,1,1,0,0,18,1,0,5,6,2016
20160322005,유원상,LG,0,10,L,1,1,1,1,18,1,1,3,4,2016
20160322005,최성훈,LG,0,10,L,0,0,0,0,8,0,0,3,3,2016
20160322005,정찬헌,LG,0,10,L,1,1,1,1,17,2,0,4,6,2016
20160322010,피노,KT,1,50,L,4,3,8,8,108,11,0,25,28,2016
20160322010,최대성,KT,0,20,L,4,0,0,0,25,0,0,6,6,2016
20160322010,김사율,KT,0,10,L,2,0,0,0,18,0,0,3,3,2016
20160322002,박세웅,롯데,1,40,L,8,2,3,3,79,6,0,17,19,2016
20160322002,김유영,롯데,0,10,L,0,1,2,2,22,2,1,5,6,2016
20160322002,박진형,롯데,0,10,L,1,2,0,0,24,1,0,4,6,2016
20160322002,정대현,롯데,0,10,L,0,0,0,0,21,1,0,3,3,2016
20160322002,이정민,롯데,0,10,L,2,0,0,0,14,0,0,3,3,2016
20160323004,김민우,한화,1,30,W,0,3,0,0,37,1,0,8,11,2016
20160323004,김범수,한화,0,10,L,1,0,1,1,18,2,0,5,5,2016
20160323004,정재원,한화,0,02,L,0,2,2,2,21,1,0,3,5,2016
20160323004,장민재,한화,0,02,H,0,1,1,1,12,0,0,2,3,2016
20160323004,박정진,한화,0,20,H,1,0,0,0,23,0,0,5,6,2016
20160323004,정우람,한화,0,10,H,1,2,0,0,19,1,0,4,6,2016
20160323004,이재우,한화,0,02,L,1,1,0,0,20,0,0,2,3,2016
20160323007,켈리,SK,1,52,L,1,1,1,0,74,4,0,21,22,2016
20160323007,김태훈,SK,0,11,H,0,0,0,0,20,3,0,5,5,2016
20160323007,박정배,SK,0,10,L,0,1,1,1,24,2,0,3,5,2016
20160323007,박희수,SK,0,02,L,0,1,3,3,24,2,1,3,5,2016
20160323005,임찬규,LG,1,40,W,4,5,4,1,69,3,0,15,20,2016
20160323005,윤지웅,LG,0,20,L,0,1,2,2,32,2,0,8,9,2016
20160323005,이동현,LG,0,20,L,1,3,1,1,30,1,0,5,8,2016
20160323005,임정우,LG,0,10,L,0,0,1,0,11,1,0,3,4,2016
20160323010,밴와트,KT,1,50,W,4,1,0,0,96,5,0,18,19,2016
20160323010,장시환,KT,0,10,L,0,0,0,0,11,0,0,3,3,2016
20160323010,고영표,KT,0,10,L,3,0,0,0,15,0,0,3,3,2016
20160323010,홍성용,KT,0,10,L,1,0,0,0,18,1,0,4,4,2016
20160323010,조무근,KT,0,10,L,2,0,0,0,12,1,0,4,4,2016
20160323002,고원준,롯데,1,50,L,4,0,3,3,71,5,1,20,20,2016
20160323002,이성민,롯데,0,10,H,1,0,0,0,11,1,0,3,3,2016
20160323002,정대현,롯데,0,01,H,0,0,0,0,1,0,0,1,1,2016
20160323002,이명우,롯데,0,02,H,0,0,0,0,5,0,0,2,2,2016
20160323002,윤길현,롯데,0,02,H,1,0,0,0,9,1,0,3,3,2016
20160323002,이정민,롯데,0,01,H,1,0,0,0,6,0,0,1,1,2016
20160323002,손승락,롯데,0,02,L,1,0,3,3,31,5,0,6,7,2016
20160324008,피어밴드,넥센,1,51,L,0,2,4,4,85,7,0,22,24,2016
20160324008,오주원,넥센,0,02,L,2,0,0,0,13,1,0,3,3,2016
20160324008,이정훈,넥센,0,10,L,1,2,2,2,25,3,0,6,8,2016
20160324008,마정길,넥센,0,10,L,2,0,0,0,12,0,0,3,3,2016
20160324009,이태양,NC,1,50,W,4,0,0,0,73,3,0,16,16,2016
20160324009,임정호,NC,0,10,H,3,0,0,0,14,0,0,3,3,2016
20160324009,최금강,NC,0,10,H,0,1,0,0,15,0,0,2,3,2016
20160324009,김진성,NC,0,10,H,3,0,0,0,19,2,0,5,5,2016
20160324009,임창민,NC,0,10,L,2,0,0,0,9,0,0,3,3,2016
20160324001,장원준,두산,1,40,W,3,1,2,2,76,4,0,15,16,2016
20160324001,강동연,두산,0,10,H,0,0,0,0,11,0,0,3,3,2016
20160324001,함덕주,두산,0,10,L,2,1,0,0,25,0,0,3,4,2016
20160324001,오현택,두산,0,10,L,1,0,0,0,17,1,0,4,4,2016
20160324001,김강률,두산,0,10,L,0,0,1,1,10,1,0,5,5,2016
20160324001,이현승,두산,0,10,L,0,1,0,0,9,0,0,3,4,2016
20160324010,엄상백,KT,1,50,W,2,4,3,3,94,6,0,19,25,2016
20160324010,김재윤,KT,0,10,H,1,0,0,0,23,1,0,4,4,2016
20160324010,고영표,KT,0,10,H,2,1,0,0,29,0,0,4,5,2016
20160324010,장시환,KT,0,10,H,1,0,0,0,10,0,0,3,3,2016
20160324010,홍성용,KT,0,02,H,1,0,0,0,10,0,0,2,2,2016
20160324010,조무근,KT,0,01,L,0,1,0,0,9,0,0,2,3,2016
20160324006,임준혁,KIA,1,60,L,4,3,4,4,91,6,0,23,26,2016
