idx,name,team,mound,inning,result,strikeout,dead4ball,losescore,earnedrun,pitchnum,hitted,homerun,battednum,batternum,year
20200505001,알칸타라,두산,1,60,L,3,3,3,3,99,6,1,21,24,2020
20200505001,최원준,두산,0,11,L,2,0,1,1,16,1,0,5,5,2020
20200505001,이현승,두산,0,01,L,0,0,1,1,7,2,0,2,2,2020
20200505001,이동원,두산,0,00,L,0,2,2,2,9,0,0,0,2,2020
20200505001,채원후,두산,0,01,L,1,1,1,1,15,1,0,2,3,2020
20200505004,서폴드,한화,1,90,W,2,1,0,0,101,2,0,29,30,2020
20200505009,루친스키,NC,1,60,W,6,4,0,0,91,3,0,21,25,2020
20200505009,임창민,NC,0,10,L,1,0,0,0,10,0,0,3,3,2020
20200505009,강윤구,NC,0,10,L,0,0,0,0,10,0,0,3,3,2020
20200505009,배재환,NC,0,01,L,0,2,0,0,16,0,0,1,3,2020
20200505009,원종현,NC,0,02,L,1,0,0,0,7,0,0,2,2,2020
20200505002,스트레일리,롯데,1,52,L,4,3,2,2,97,3,1,20,23,2020
20200505002,오현택,롯데,0,11,W,1,0,0,0,14,1,0,4,4,2020
20200505002,박진형,롯데,0,10,L,1,1,0,0,21,1,0,3,4,2020
20200505002,김원중,롯데,0,10,L,2,1,0,0,23,0,0,3,4,2020
20200505008,브리검,키움,1,31,L,2,2,0,0,62,2,0,11,13,2020
20200505008,양현,키움,0,12,W,2,1,0,0,21,0,0,5,6,2020
20200505008,임규빈,키움,0,10,L,0,1,0,0,15,1,0,3,4,2020
20200505008,김성민,키움,0,10,L,1,0,0,0,15,0,0,3,3,2020
20200505008,김재웅,키움,0,10,L,1,0,0,0,19,1,0,4,4,2020
20200505008,윤정현,키움,0,10,L,1,1,2,0,22,2,0,6,7,2020
20200506001,이영하,두산,1,61,W,3,3,2,1,96,5,0,24,27,2020
20200506001,함덕주,두산,0,12,H,1,0,0,0,28,1,0,6,6,2020
20200506001,이형범,두산,0,10,L,2,0,0,0,12,0,0,3,3,2020
20200506004,임준섭,한화,1,12,L,2,1,2,2,42,4,0,9,10,2020
20200506004,김민우,한화,0,41,L,5,1,3,3,71,3,2,16,18,2020
20200506004,안영명,한화,0,10,L,0,0,0,0,12,1,0,4,4,2020
20200506004,이현호,한화,0,02,L,1,0,0,0,12,1,0,3,3,2020
20200506004,김진영,한화,0,01,L,0,1,0,0,7,0,0,1,2,2020
20200506009,라이트,NC,1,50,W,7,2,2,2,95,4,2,19,21,2020
20200506009,박진우,NC,0,10,H,1,0,0,0,16,0,0,3,3,2020
20200506009,김건태,NC,0,10,H,2,0,0,0,12,0,0,3,3,2020
20200506009,임정호,NC,0,02,H,1,0,1,1,9,1,1,3,3,2020
20200506009,임창민,NC,0,01,H,0,0,0,0,1,0,0,1,1,2020
20200506009,원종현,NC,0,10,L,0,0,0,0,12,0,0,3,3,2020
20200506002,서준원,롯데,1,60,W,2,1,1,0,83,5,0,24,25,2020
20200506002,박시영,롯데,0,10,L,0,1,2,2,20,2,0,4,6,2020
20200506002,진명호,롯데,0,10,L,1,0,1,1,14,1,1,4,4,2020
20200506002,구승민,롯데,0,10,L,0,0,0,0,5,0,0,3,3,2020
20200506008,요키시,키움,1,50,L,4,1,1,1,66,5,0,20,21,2020
20200506008,김상수,키움,0,10,L,2,0,0,0,14,1,0,4,4,2020
20200506008,오주원,키움,0,10,W,1,0,0,0,14,1,0,3,4,2020
20200506008,이영준,키움,0,10,H,1,0,1,1,14,1,1,4,4,2020
20200506008,조상우,키움,0,10,L,1,0,0,0,10,1,0,4,4,2020
20200507001,플렉센,두산,1,60,W,6,1,3,3,94,7,0,21,24,2020
20200507001,최원준,두산,0,02,L,0,0,0,0,12,0,0,2,2,2020
20200507001,이현승,두산,0,01,L,1,1,0,0,11,0,0,1,2,2020
20200507001,윤명준,두산,0,10,L,0,0,0,0,11,0,0,3,3,2020
20200507001,박치국,두산,0,10,L,0,0,0,0,8,0,0,3,3,2020
20200507004,장시환,한화,1,60,W,6,3,2,2,98,9,0,26,29,2020
20200507004,박상원,한화,0,10,L,1,1,0,0,17,1,0,3,4,2020
20200507004,이태양,한화,0,02,L,0,2,2,2,32,3,0,4,6,2020
20200507004,정우람,한화,0,11,L,1,0,0,0,17,2,0,6,6,2020
20200507009,구창모,NC,1,60,W,8,2,0,0,90,2,0,20,22,2020
20200507009,홍성무,NC,0,30,L,0,4,2,2,61,3,0,12,16,2020
20200507002,박세웅,롯데,1,42,L,2,2,3,3,87,6,0,19,21,2020
20200507002,박진형,롯데,0,01,L,0,0,0,0,9,1,0,2,2,2020
20200507002,오현택,롯데,0,10,W,1,0,0,0,19,0,0,3,3,2020
20200507002,구승민,롯데,0,10,H,0,0,0,0,11,0,0,3,3,2020
20200507002,진명호,롯데,0,10,H,1,0,0,0,8,0,0,3,3,2020
20200507002,김원중,롯데,0,10,L,0,0,0,0,5,0,0,3,3,2020
20200507008,최원태,키움,1,50,L,4,2,2,2,98,9,0,22,24,2020
20200507008,양현,키움,0,10,H,1,1,0,0,13,0,0,3,4,2020
20200507008,김상수,키움,0,02,H,2,0,1,1,17,3,0,5,5,2020
20200507008,이영준,키움,0,02,L,0,2,3,3,15,2,1,4,6,2020
20200507008,김성민,키움,0,02,L,0,0,2,2,19,2,1,4,4,2020
20200508010,소형준,KT,1,50,W,2,1,2,2,84,5,0,20,21,2020
20200508010,주권,KT,0,11,L,1,0,0,0,23,2,0,6,6,2020
20200508010,전유수,KT,0,12,L,0,2,1,1,26,1,0,5,8,2020
20200508010,이대은,KT,0,10,L,0,0,0,0,9,0,0,3,3,2020
20200508007,문승원,SK,1,52,L,7,0,4,4,76,9,2,25,25,2020
20200508007,박민호,SK,0,11,H,1,0,3,3,32,3,1,6,7,2020
20200508007,서진용,SK,0,10,L,1,0,1,1,20,1,1,4,4,2020
20200508007,김사윤,SK,0,10,L,1,1,0,0,25,0,0,3,4,2020
20200508007,김주한,SK,0,01,L,0,2,1,1,21,0,0,1,3,2020
20200508006,가뇽,KIA,1,51,L,5,2,4,3,87,5,1,21,23,2020
20200508006,박진태,KIA,0,02,L,1,3,0,0,22,0,0,2,5,2020
20200508006,김현준,KIA,0,10,L,0,2,1,1,30,1,0,4,6,2020
20200508006,고영창,KIA,0,10,L,0,0,0,0,10,0,0,3,3,2020
20200508005,윌슨,LG,1,41,L,2,4,7,7,96,7,1,20,24,2020
20200508005,김대현,LG,0,10,L,1,2,2,2,37,1,0,4,6,2020
20200508005,이상규,LG,0,02,L,0,0,0,0,8,1,0,3,3,2020
20200508005,문광은,LG,0,10,L,0,1,4,4,26,4,1,7,8,2020
20200508005,최동환,LG,0,02,L,0,0,0,0,15,0,0,2,2,2020
20200508005,고우석,LG,0,01,L,1,0,0,0,7,0,0,1,1,2020
20200508004,장민재,한화,1,50,L,4,3,3,3,90,7,1,22,25,2020
20200508004,김범수,한화,0,10,L,0,1,1,1,22,1,0,4,5,2020
20200508004,신정락,한화,0,10,L,0,0,1,1,16,2,1,5,5,2020
20200508004,김진영,한화,0,10,L,2,0,0,0,13,0,0,3,3,2020
20200509006,임기영,KIA,1,41,L,6,3,4,4,90,5,0,17,20,2020
20200509006,고영창,KIA,0,12,L,2,0,0,0,21,1,0,6,6,2020
20200509006,박준표,KIA,0,10,L,1,0,1,0,21,1,0,5,5,2020
20200509006,김현준,KIA,0,01,L,0,2,5,5,16,3,0,4,6,2020
20200509006,이준영,KIA,0,00,L,0,2,4,4,21,2,0,2,4,2020
20200509006,변시원,KIA,0,01,L,0,2,0,0,17,1,0,1,4,2020
20200509006,황윤호,KIA,0,01,L,0,0,0,0,4,0,0,1,1,2020
20200509004,김도현,한화,1,50,L,3,5,1,1,91,2,0,17,22,2020
20200509004,신정락,한화,0,02,L,2,2,2,2,22,0,0,2,4,2020
20200509004,김범수,한화,0,00,L,0,1,1,0,7,1,0,1,2,2020
20200509004,이태양,한화,0,11,L,2,0,1,1,22,1,1,5,5,2020
20200509004,박상원,한화,0,10,L,1,0,0,0,16,0,0,3,3,2020
20200510010,김민,KT,1,40,L,1,1,7,7,71,10,2,22,23,2020
20200510010,김민수,KT,0,01,L,0,1,2,2,20,2,0,3,4,2020
20200510010,손동현,KT,0,02,L,0,2,1,1,21,1,0,2,4,2020
20200510010,이상화,KT,0,10,L,1,1,0,0,17,0,0,3,4,2020
20200510010,주권,KT,0,11,L,1,0,0,0,21,1,0,5,5,2020
20200510010,김재윤,KT,0,02,L,0,1,1,1,17,2,0,3,4,2020
20200510010,전유수,KT,0,10,L,0,0,0,0,12,0,0,3,3,2020
20200510010,이대은,KT,0,11,L,1,0,2,1,30,2,1,8,8,2020
20200510007,김태훈,SK,1,60,L,3,3,2,2,85,2,0,19,22,2020
20200510007,서진용,SK,0,01,L,0,0,2,2,13,2,1,3,3,2020
20200510007,김주온,SK,0,02,L,1,1,0,0,15,1,0,3,4,2020
20200510007,박민호,SK,0,10,L,0,0,0,0,12,1,0,4,4,2020
20200510006,양현종,KIA,1,60,W,3,1,2,2,84,4,2,21,22,2020
20200510006,박진태,KIA,0,10,L,1,2,0,0,21,0,0,3,5,2020
20200510006,전상현,KIA,0,10,L,1,0,0,0,13,0,0,3,3,2020
20200510006,문경찬,KIA,0,10,L,1,0,1,1,14,2,0,4,5,2020
20200510005,켈리,LG,1,20,L,1,0,6,5,54,8,0,14,14,2020
20200510005,여건욱,LG,0,20,L,0,0,0,0,21,0,0,6,6,2020
20200510005,이상규,LG,0,02,L,2,1,0,0,14,1,0,3,4,2020
20200510005,김윤식,LG,0,11,L,1,0,1,1,19,1,1,5,5,2020
20200510005,정우영,LG,0,12,W,1,2,0,0,35,0,0,5,7,2020
20200510005,진해수,LG,0,01,H,0,0,0,0,5,0,0,1,1,2020
20200510005,고우석,LG,0,10,L,1,1,1,1,14,2,0,4,6,2020
20200510004,서폴드,한화,1,60,L,5,1,3,2,103,5,0,24,25,2020
