idx,name,team,mound,inning,result,strikeout,dead4ball,losescore,earnedrun,pitchnum,hitted,homerun,battednum,batternum,year
20100306005,이형종,LG,1,30,L,3,1,1,1,46,2,1,11,12,2010
20100306005,류택현,LG,0,10,L,2,0,0,0,24,2,0,5,5,2010
20100306005,한희,LG,0,20,L,2,2,1,1,45,1,0,7,9,2010
20100306005,오상민,LG,0,10,L,1,0,0,0,12,1,0,3,3,2010
20100306005,정재복,LG,0,11,W,0,4,0,0,27,0,0,3,7,2010
20100306005,이동현,LG,0,02,L,0,0,0,0,11,0,0,2,2,2010
20100306003,크루세타,삼성,1,50,W,3,0,0,0,58,0,0,15,15,2010
20100306003,권혁,삼성,0,20,L,1,3,1,1,42,1,0,6,10,2010
20100306003,김효남,삼성,0,10,H,2,0,0,0,11,0,0,3,3,2010
20100306003,정홍준,삼성,0,10,L,0,0,0,0,9,0,0,3,3,2010
20100306001,히메네스,두산,1,40,W,1,0,0,0,52,1,0,14,14,2010
20100306001,고창성,두산,0,10,L,0,0,0,0,12,1,0,4,4,2010
20100306001,정재훈,두산,0,10,L,2,1,0,0,19,0,0,3,4,2010
20100306001,성영훈,두산,0,10,L,3,0,0,0,17,0,0,3,3,2010
20100306001,박정배,두산,0,10,L,1,0,0,0,11,0,0,3,3,2010
20100306001,이재학,두산,0,10,L,0,0,0,0,9,0,0,3,3,2010
20100306002,사도스키,롯데,1,30,W,3,1,0,0,35,1,0,10,11,2010
20100306002,송승준,롯데,0,30,H,1,0,0,0,32,1,0,10,10,2010
20100306002,장원준,롯데,0,30,L,1,0,1,1,42,4,0,12,12,2010
20100307005,심수창,LG,1,40,L,4,2,1,1,60,2,0,14,16,2010
20100307005,이승현,LG,0,10,L,1,0,0,0,16,1,0,4,4,2010
20100307005,김광수,LG,0,12,L,1,1,0,0,30,1,0,6,7,2010
20100307005,이상열,LG,0,02,L,0,2,1,1,13,0,0,1,4,2010
20100307005,김기표,LG,0,02,L,0,0,0,0,11,1,0,2,2,2010
20100307003,나이트,삼성,1,40,L,4,0,2,2,73,4,1,16,16,2010
20100307003,권오준,삼성,0,10,L,1,2,0,0,31,0,0,3,5,2010
20100307003,정현욱,삼성,0,10,L,1,0,0,0,11,1,0,4,4,2010
20100307003,이우선,삼성,0,10,L,0,1,3,3,23,4,0,6,7,2010
20100307003,오승환,삼성,0,10,L,1,1,0,0,19,0,0,2,3,2010
20100307001,왈론드,두산,1,32,L,5,3,4,1,70,3,0,15,18,2010
20100307001,이재우,두산,0,11,L,2,0,0,0,19,2,0,6,6,2010
20100307001,김승회,두산,0,10,L,0,0,0,0,14,1,0,3,3,2010
20100307001,진야곱,두산,0,10,L,0,1,0,0,14,0,0,3,4,2010
20100307001,노경은,두산,0,10,L,2,0,0,0,13,0,0,3,3,2010
20100307002,이명우,롯데,1,30,W,2,1,1,0,39,3,0,12,13,2010
20100307002,나승현,롯데,0,10,H,1,0,0,0,27,2,0,5,5,2010
20100307002,하준호,롯데,0,10,H,0,1,0,0,19,2,0,4,5,2010
20100307002,배장호,롯데,0,10,H,1,1,0,0,23,1,0,4,5,2010
20100307002,김일엽,롯데,0,10,H,1,0,0,0,17,2,0,5,5,2010
20100307002,이정훈,롯데,0,10,H,1,1,0,0,16,0,0,3,4,2010
20100307002,임경완,롯데,0,10,L,0,1,0,0,15,1,0,3,4,2010
20100309001,장민익,두산,1,40,L,0,0,3,3,70,7,1,18,19,2010
20100309001,조승수,두산,0,10,L,0,0,0,0,8,1,0,3,3,2010
20100309001,박정배,두산,0,10,L,0,0,0,0,8,1,0,3,3,2010
20100309001,지승민,두산,0,10,L,0,1,2,2,13,2,0,4,6,2010
20100309001,이용찬,두산,0,10,L,1,1,1,0,16,1,0,4,5,2010
20100309005,김광삼,LG,1,30,L,2,0,0,0,34,2,0,9,9,2010
20100309005,류택현,LG,0,10,H,0,0,0,0,10,0,0,3,3,2010
20100309005,정재복,LG,0,20,H,2,0,0,0,23,1,0,7,7,2010
20100309005,정성훈,LG,0,10,L,0,0,1,1,22,3,0,5,6,2010
20100309005,신정락,LG,0,20,L,1,0,0,0,26,0,0,6,6,2010
20100309002,이용훈,롯데,1,30,L,3,1,3,3,49,5,0,14,15,2010
20100309002,허준혁,롯데,0,20,L,1,0,0,0,26,2,0,8,8,2010
20100309002,김사율,롯데,0,10,L,1,1,0,0,20,1,0,3,4,2010
20100309002,이정동,롯데,0,20,W,2,1,0,0,25,2,0,8,9,2010
20100309002,박시영,롯데,0,10,L,2,0,0,0,9,0,0,3,3,2010
20100309006,전우엽,KIA,1,40,W,5,2,1,1,66,2,0,13,16,2010
20100309006,정용운,KIA,0,10,L,1,2,0,0,19,0,0,3,5,2010
20100309006,차정민,KIA,0,10,L,0,0,0,0,9,0,0,3,3,2010
20100309006,양동일,KIA,0,10,L,0,0,0,0,8,1,0,3,3,2010
20100309006,김건한,KIA,0,20,L,3,1,2,2,34,2,0,8,9,2010
20100311008,김수경,넥센,1,30,L,1,1,2,2,59,5,0,12,13,2010
20100311008,마일영,넥센,0,30,W,3,0,0,0,40,3,0,11,12,2010
20100311008,김상수,넥센,0,10,H,1,0,0,0,11,0,0,3,3,2010
20100311008,배힘찬,넥센,0,10,H,0,0,0,0,7,0,0,3,3,2010
20100311008,손승락,넥센,0,10,L,1,1,0,0,15,0,0,2,3,2010
20100311005,서승화,LG,1,40,L,4,7,4,4,84,4,0,14,22,2010
20100311005,이범준,LG,0,12,L,0,0,0,0,16,0,0,5,5,2010
20100311005,이상열,LG,0,01,L,0,0,0,0,3,0,0,1,1,2010
20100311005,이동현,LG,0,10,L,2,0,0,0,19,0,0,3,3,2010
20100311005,김광수,LG,0,10,L,1,0,0,0,15,0,0,3,3,2010
20100311001,홍상삼,두산,1,40,L,0,5,3,3,64,2,0,13,18,2010
20100311001,조승수,두산,0,20,L,1,0,0,0,19,1,0,7,7,2010
20100311001,이재학,두산,0,10,L,0,1,0,0,15,0,0,2,4,2010
20100311001,성영훈,두산,0,10,L,0,2,0,0,24,0,0,3,5,2010
20100311001,이용찬,두산,0,10,L,3,1,0,0,23,1,0,4,5,2010
20100312008,번사이드,넥센,1,40,L,2,2,3,3,83,3,2,15,17,2010
20100312008,김건태,넥센,0,20,L,0,2,1,1,38,1,0,6,8,2010
20100312008,노병오,넥센,0,10,L,0,1,0,0,12,0,0,2,3,2010
20100312008,김성태,넥센,0,10,L,1,2,0,0,20,0,0,2,4,2010
20100312002,진명호,롯데,1,30,W,3,2,0,0,52,2,0,11,13,2010
20100312002,배장호,롯데,0,10,H,1,0,0,0,17,4,0,6,6,2010
20100312002,하준호,롯데,0,10,H,1,0,0,0,14,0,0,3,3,2010
20100312002,이정훈,롯데,0,10,H,0,0,1,1,10,2,0,3,4,2010
20100312002,김일엽,롯데,0,10,H,0,1,0,0,10,0,0,2,3,2010
20100312002,임경완,롯데,0,10,H,0,1,0,0,20,1,0,3,4,2010
20100312002,나승현,롯데,0,10,L,1,0,0,0,20,0,0,3,3,2010
20100312005,한희,LG,1,30,L,1,1,1,1,44,3,1,11,12,2010
20100312005,최원호,LG,0,12,L,0,1,3,2,25,3,0,7,9,2010
20100312005,오상민,LG,0,01,L,1,0,0,0,6,1,0,2,2,2010
20100312005,이승현,LG,0,10,L,1,1,5,5,29,4,1,7,8,2010
20100312005,신정락,LG,0,10,L,1,1,0,0,15,1,0,4,5,2010
20100312005,오카모토,LG,0,10,L,1,0,0,0,9,0,0,3,3,2010
20100312001,히메네스,두산,1,40,L,5,2,8,7,85,8,1,21,23,2010
20100312001,이재우,두산,0,10,L,0,0,0,0,10,1,0,3,3,2010
20100312001,진야곱,두산,0,10,L,0,0,0,0,18,0,0,3,3,2010
20100312001,박정배,두산,0,10,L,0,1,0,0,13,2,0,4,5,2010
20100312001,노경은,두산,0,10,L,0,1,0,0,21,1,0,3,4,2010
20100313002,이명우,롯데,1,41,L,2,1,3,3,65,9,0,18,20,2010
20100313002,박시영,롯데,0,12,H,0,0,0,0,23,1,0,6,6,2010
20100313002,이정민,롯데,0,01,L,0,1,2,2,19,2,0,3,4,2010
20100313002,오수호,롯데,0,00,L,0,0,0,0,2,1,0,1,1,2010
20100313002,허준혁,롯데,0,01,L,0,0,0,0,6,0,0,1,1,2010
20100313002,김사율,롯데,0,11,L,1,3,0,0,35,1,0,5,8,2010
20100313002,허준혁,롯데,0,10,L,1,0,0,0,10,0,0,3,3,2010
20100313005,심수창,LG,1,30,W,1,1,3,3,61,7,0,16,17,2010
20100313005,이상열,LG,0,10,L,1,0,0,0,7,0,0,3,3,2010
20100313005,김기표,LG,0,10,L,1,2,2,2,25,1,0,3,6,2010
20100313005,이동현,LG,0,20,H,3,1,0,0,34,1,0,7,8,2010
20100313005,김광수,LG,0,10,H,0,0,0,0,9,1,0,3,3,2010
20100313005,오카모토,LG,0,10,L,2,0,0,0,16,0,0,3,3,2010
20100313008,금민철,넥센,1,22,L,1,2,4,4,72,7,0,14,17,2010
20100313008,배힘찬,넥센,0,20,L,2,1,2,2,38,4,0,10,11,2010
20100313008,오주원,넥센,0,11,L,1,0,1,1,15,1,1,5,5,2010
20100313008,이보근,넥센,0,20,L,1,2,2,2,33,2,1,8,10,2010
20100313004,데폴라,한화,1,50,L,2,3,1,1,70,3,0,16,19,2010
20100313004,송창식,한화,0,10,L,0,0,0,0,6,0,0,3,3,2010
20100313004,윤근영,한화,0,10,L,2,0,0,0,13,0,0,3,3,2010
20100313004,윤규진,한화,0,20,L,1,0,0,0,19,0,0,6,6,2010
20100314002,이용훈,롯데,1,40,L,2,1,0,0,61,3,0,15,16,2010
20100314002,김일엽,롯데,0,10,H,1,0,0,0,10,0,0,3,3,2010
20100314002,나승현,롯데,0,10,L,1,2,1,1,26,1,0,4,6,2010
