idx,team,result,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,i_13,i_14,i_15,i_16,i_17,i_18,r,h,e,b,year,month,day,week,home,away,dbheader,place,audience,starttime,endtime,gametime
20170314008,넥센,0,1,0,0,0,0,1,0,0,0,-,-,-,-,-,-,-,-,-,2,6,0,1,2017,3,14,1,NC,넥센,0,마산,1100,13:00,15:43,2:43
20170314009,NC,0,0,0,0,0,2,0,0,0,0,-,-,-,-,-,-,-,-,-,2,5,0,2,2017,3,14,1,NC,넥센,0,마산,1100,13:00,15:43,2:43
20170314007,SK,1,1,0,1,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,3,9,1,2,2017,3,14,1,롯데,SK,0,사직,1447,13:00,16:06,3:06
20170314002,롯데,-1,0,0,1,0,0,0,0,1,0,-,-,-,-,-,-,-,-,-,2,7,1,5,2017,3,14,1,롯데,SK,0,사직,1447,13:00,16:06,3:06
20170314010,KT,1,3,1,1,0,1,0,2,0,1,-,-,-,-,-,-,-,-,-,9,12,0,6,2017,3,14,1,삼성,KT,0,대구,4000,13:00,15:58,2:58
20170314003,삼성,-1,0,0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,1,7,0,3,2017,3,14,1,삼성,KT,0,대구,4000,13:00,15:58,2:58
20170314001,두산,-1,0,2,0,0,0,0,0,2,0,-,-,-,-,-,-,-,-,-,4,4,2,6,2017,3,14,1,KIA,두산,0,광주,1327,12:59,15:36,2:37
20170314006,KIA,1,0,5,0,0,0,2,0,0,-,-,-,-,-,-,-,-,-,-,7,7,3,1,2017,3,14,1,KIA,두산,0,광주,1327,12:59,15:36,2:37
20170314005,LG,0,1,0,0,5,0,2,0,0,1,-,-,-,-,-,-,-,-,-,9,12,3,4,2017,3,14,1,한화,LG,0,대전,2740,13:00,16:28,3:28
20170314004,한화,0,1,0,0,0,0,2,4,0,2,-,-,-,-,-,-,-,-,-,9,13,0,3,2017,3,14,1,한화,LG,0,대전,2740,13:00,16:28,3:28
20170315008,넥센,0,0,0,0,0,0,0,0,1,0,-,-,-,-,-,-,-,-,-,1,8,2,1,2017,3,15,2,NC,넥센,0,마산,983,13:00,15:44,2:44
20170315009,NC,0,0,0,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,7,2,1,2017,3,15,2,NC,넥센,0,마산,983,13:00,15:44,2:44
20170315007,SK,-1,0,0,1,1,0,0,0,0,0,-,-,-,-,-,-,-,-,-,2,4,1,0,2017,3,15,2,롯데,SK,0,사직,1178,13:00,15:38,2:38
20170315002,롯데,1,0,1,3,0,0,0,1,2,-,-,-,-,-,-,-,-,-,-,7,13,1,2,2017,3,15,2,롯데,SK,0,사직,1178,13:00,15:38,2:38
20170315010,KT,1,1,1,0,1,0,1,0,0,2,-,-,-,-,-,-,-,-,-,6,11,0,5,2017,3,15,2,삼성,KT,0,대구,3151,13:00,15:57,2:57
20170315003,삼성,-1,0,0,0,1,0,0,0,1,0,-,-,-,-,-,-,-,-,-,2,7,0,1,2017,3,15,2,삼성,KT,0,대구,3151,13:00,15:57,2:57
20170315001,두산,1,1,0,1,0,0,2,0,0,0,-,-,-,-,-,-,-,-,-,4,11,0,4,2017,3,15,2,KIA,두산,0,광주,1655,13:01,15:51,2:50
20170315006,KIA,-1,0,0,1,1,0,0,0,0,0,-,-,-,-,-,-,-,-,-,2,9,1,4,2017,3,15,2,KIA,두산,0,광주,1655,13:01,15:51,2:50
20170315005,LG,1,1,2,2,0,0,0,0,5,2,-,-,-,-,-,-,-,-,-,12,23,3,5,2017,3,15,2,한화,LG,0,대전,2641,13:00,16:16,3:16
20170315004,한화,-1,0,1,0,0,1,0,0,1,2,-,-,-,-,-,-,-,-,-,5,6,2,3,2017,3,15,2,한화,LG,0,대전,2641,13:00,16:16,3:16
20170316007,SK,-1,1,0,0,0,0,0,0,1,0,-,-,-,-,-,-,-,-,-,2,11,0,4,2017,3,16,3,NC,SK,0,마산,851,13:00,16:14,3:14
20170316009,NC,1,0,0,1,1,3,0,0,2,-,-,-,-,-,-,-,-,-,-,7,10,0,4,2017,3,16,3,NC,SK,0,마산,851,13:00,16:14,3:14
20170316001,두산,0,0,1,2,0,1,1,0,0,0,-,-,-,-,-,-,-,-,-,5,9,0,2,2017,3,16,3,롯데,두산,0,사직,1424,13:00,16:00,3:00
20170316002,롯데,0,0,1,0,2,0,0,0,0,2,-,-,-,-,-,-,-,-,-,5,9,0,2,2017,3,16,3,롯데,두산,0,사직,1424,13:00,16:00,3:00
