idx,name,team,mound,inning,result,strikeout,dead4ball,losescore,earnedrun,pitchnum,hitted,homerun,battednum,batternum,year
20130323009,이성민,NC,0,20,H,3,0,0,0,22,0,0,6,6,2013
20130323009,송신영,NC,0,01,L,1,0,3,2,15,2,0,4,4,2013
20130323009,임정호,NC,0,00,L,0,0,1,1,4,1,1,1,1,2013
20130323009,이민호,NC,0,12,L,1,1,0,0,24,0,0,4,5,2013
20130323006,소사,KIA,1,70,L,3,1,2,2,95,6,0,26,27,2013
20130323006,박준표,KIA,0,01,L,0,0,0,0,7,0,0,1,1,2013
20130323006,진해수,KIA,0,02,W,0,0,0,0,13,0,0,2,2,2013
20130323006,앤서니,KIA,0,10,L,1,0,0,0,12,0,0,3,3,2013
20130323002,이재곤,롯데,1,50,L,5,3,1,0,81,5,0,19,22,2013
20130323002,김승회,롯데,0,20,L,1,2,1,1,34,3,0,8,10,2013
20130323002,이명우,롯데,0,01,L,0,0,0,0,2,0,0,1,1,2013
20130323002,김성배,롯데,0,02,L,0,0,0,0,4,0,0,2,2,2013
20130324001,니퍼트,두산,1,60,L,2,1,3,3,77,5,0,22,23,2013
20130324001,이정호,두산,0,02,L,1,1,0,0,14,1,0,3,4,2013
20130324001,유희관,두산,0,01,L,0,0,0,0,2,0,0,1,1,2013
20130324001,정재훈,두산,0,10,L,0,0,0,0,9,0,0,3,3,2013
20130324009,해커,NC,1,50,L,7,2,3,3,86,6,0,21,23,2013
20130324009,문수호,NC,0,02,L,0,0,0,0,5,0,0,2,2,2013
20130324009,고창성,NC,0,02,L,2,0,0,0,17,1,0,3,3,2013
20130324009,황덕균,NC,0,01,L,1,3,1,1,24,1,0,2,5,2013
20130324009,최금강,NC,0,01,L,0,0,0,0,2,0,0,1,1,2013
20130324009,김진성,NC,0,10,L,2,0,0,0,15,0,0,3,3,2013
20130324006,임준섭,KIA,1,40,L,1,4,3,3,66,3,1,13,17,2013
20130324006,최향남,KIA,0,10,W,1,0,0,0,8,0,0,3,3,2013
20130324006,박경태,KIA,0,11,H,1,0,0,0,25,1,0,5,5,2013
20130324006,유동훈,KIA,0,11,H,1,0,0,0,9,0,0,4,4,2013
20130324006,박지훈,KIA,0,11,L,1,1,0,0,26,0,0,4,5,2013
20130324002,옥스프링,롯데,1,32,W,3,0,0,0,47,1,0,12,12,2013
20130324002,고원준,롯데,0,01,H,0,0,0,0,9,1,0,2,2,2013
20130324002,진명호,롯데,0,20,H,0,1,0,0,27,1,0,6,7,2013
20130324002,김사율,롯데,0,10,L,1,0,0,0,11,0,0,3,3,2013
20130324002,강영식,롯데,0,10,L,1,1,0,0,18,1,0,4,5,2013
20130324002,정대현,롯데,0,10,L,1,2,0,0,20,1,0,4,6,2013
20130330008,나이트,넥센,1,50,L,2,5,4,4,110,7,0,22,27,2013
20130330008,한현희,넥센,0,12,L,0,2,3,3,36,1,1,6,8,2013
20130330008,문성현,넥센,0,00,L,0,2,3,3,21,3,0,3,5,2013
20130330008,박성훈,넥센,0,01,L,0,0,0,0,3,0,0,1,1,2013
20130330008,김세현,넥센,0,10,L,1,0,0,0,9,0,0,3,3,2013
20130330005,리즈,LG,1,51,L,9,2,2,2,91,6,0,20,22,2013
20130330005,류택현,LG,0,01,L,0,0,0,0,4,0,0,1,1,2013
20130330005,신정락,LG,0,02,L,0,1,1,1,13,0,0,2,3,2013
20130330005,이상열,LG,0,00,L,0,2,1,1,17,2,1,2,4,2013
20130330005,유원상,LG,0,02,W,0,0,0,0,1,0,0,1,1,2013
20130330005,정현욱,LG,0,10,H,0,0,0,0,15,0,0,3,3,2013
20130330005,봉중근,LG,0,10,L,2,0,0,0,10,0,0,3,3,2013
20130330004,바티스타,한화,1,50,L,4,3,3,3,91,4,0,18,21,2013
20130330004,임기영,한화,0,00,L,0,1,1,1,3,0,0,0,1,2013
20130330004,윤근영,한화,0,01,H,0,1,0,0,6,0,0,1,2,2013
20130330004,송창식,한화,0,21,L,4,2,0,0,39,1,0,8,10,2013
20130330004,김광수,한화,0,00,L,0,1,0,0,6,0,0,0,1,2013
20130330004,안승민,한화,0,10,L,1,2,2,2,28,2,0,4,7,2013
20130330001,니퍼트,두산,1,60,W,2,4,4,3,114,7,1,23,27,2013
20130330001,이혜천,두산,0,10,L,0,1,0,0,16,1,0,3,4,2013
20130330001,변시원,두산,0,02,L,1,2,0,0,24,0,0,2,4,2013
20130330001,이재우,두산,0,11,L,0,0,0,0,16,0,0,4,4,2013
20130331008,김병현,넥센,1,52,W,3,5,2,2,107,4,0,20,25,2013
20130331008,김세현,넥센,0,00,L,0,1,2,2,12,1,1,1,2,2013
20130331008,이보근,넥센,0,01,H,0,1,0,0,16,1,0,2,3,2013
20130331008,이정훈,넥센,0,10,H,1,2,0,0,22,0,0,3,5,2013
20130331008,한현희,넥센,0,10,H,2,0,0,0,13,0,0,3,3,2013
20130331008,손승락,넥센,0,10,L,1,0,0,0,14,0,0,3,3,2013
20130331005,우규민,LG,1,52,W,1,1,1,1,74,4,0,20,22,2013
20130331005,이상열,LG,0,01,H,0,0,0,0,5,0,0,1,1,2013
20130331005,유원상,LG,0,10,H,1,1,0,0,16,0,0,3,4,2013
20130331005,정현욱,LG,0,10,H,1,0,0,0,14,1,0,4,4,2013
20130331005,봉중근,LG,0,10,L,0,0,0,0,11,0,0,3,3,2013
20130331004,이브랜드,한화,1,50,L,2,4,4,4,96,6,0,18,23,2013
20130331004,임기영,한화,0,02,L,0,1,1,1,26,3,0,5,6,2013
20130331004,마일영,한화,0,20,L,1,0,0,0,22,0,0,6,6,2013
20130331004,송창식,한화,0,01,L,0,2,1,1,21,1,0,2,4,2013
20130331001,올슨,두산,1,30,L,3,0,3,3,66,6,0,15,15,2013
20130331001,김태영,두산,0,30,W,3,0,0,0,30,0,0,9,9,2013
20130331001,윤명준,두산,0,11,L,1,0,0,0,15,1,0,4,4,2013
20130331001,이혜천,두산,0,01,L,0,1,0,0,8,1,0,2,3,2013
20130331001,정재훈,두산,0,11,L,0,0,0,0,16,0,0,4,4,2013
20130402005,주키치,LG,1,80,L,4,3,3,3,87,4,1,24,27,2013
20130402002,유먼,롯데,1,60,W,4,3,0,0,98,2,0,19,22,2013
20130402002,김사율,롯데,0,11,H,1,1,0,0,22,0,0,4,5,2013
20130402002,이명우,롯데,0,10,L,0,0,0,0,12,1,0,3,3,2013
20130402002,김성배,롯데,0,02,L,2,0,0,0,13,1,0,3,3,2013
20130402007,채병용,SK,1,42,L,2,4,4,4,102,8,0,20,24,2013
20130402007,문승원,SK,0,00,L,0,0,2,2,16,3,0,3,3,2013
20130402007,김준,SK,0,02,L,0,0,0,0,8,1,0,3,3,2013
20130402007,이재영,SK,0,11,L,1,1,1,1,27,1,0,5,6,2013
20130402007,윤길현,SK,0,11,L,1,0,0,0,14,0,0,3,3,2013
20130402006,양현종,KIA,1,60,W,6,2,3,2,112,7,0,23,26,2013
20130402006,최향남,KIA,0,10,H,1,0,0,0,18,0,0,3,3,2013
20130402006,유동훈,KIA,0,02,L,1,0,0,0,12,2,0,4,4,2013
20130402006,앤서니,KIA,0,11,L,0,1,2,2,25,2,0,5,7,2013
20130403005,임찬규,LG,1,30,L,5,4,2,2,72,4,0,13,17,2013
20130403005,임정우,LG,0,22,W,2,1,2,2,36,2,0,9,10,2013
20130403005,이상열,LG,0,00,L,0,0,0,0,2,1,0,1,1,2013
20130403005,이동현,LG,0,11,H,2,1,3,3,32,2,2,6,7,2013
20130403005,유원상,LG,0,10,L,1,1,0,0,24,2,0,5,6,2013
20130403005,류택현,LG,0,10,L,1,0,1,1,13,1,1,4,4,2013
20130403002,고원준,롯데,1,70,L,1,0,1,1,88,6,0,24,26,2013
20130403002,강영식,롯데,0,02,L,2,0,0,0,11,0,0,2,2,2013
20130403002,김성배,롯데,0,01,L,0,0,0,0,2,0,0,1,1,2013
20130403002,이명우,롯데,0,00,L,0,0,1,1,1,1,0,1,1,2013
20130403002,정대현,롯데,0,10,W,0,0,0,0,6,1,0,2,3,2013
20130403002,김승회,롯데,0,10,L,1,0,0,0,14,0,0,3,3,2013
20130403007,여건욱,SK,1,60,W,5,6,0,0,99,1,0,17,23,2013
20130403007,최영필,SK,0,10,L,2,0,0,0,20,0,0,5,5,2013
20130403007,김준,SK,0,01,L,0,0,0,0,6,0,0,1,1,2013
20130403007,전유수,SK,0,10,L,0,1,1,1,8,0,0,3,4,2013
20130403007,송은범,SK,0,02,L,0,1,0,0,14,2,0,3,5,2013
20130403006,임준섭,KIA,1,60,W,2,2,0,0,93,2,0,20,22,2013
20130403006,박준표,KIA,0,20,L,1,0,0,0,15,0,0,5,5,2013
20130403006,이대환,KIA,0,10,L,0,0,1,1,14,3,0,5,5,2013
20130404005,신정락,LG,1,52,L,4,4,3,2,104,5,1,22,27,2013
20130404005,이상열,LG,0,01,L,0,0,0,0,9,0,0,1,1,2013
20130404005,유원상,LG,0,10,L,2,1,0,0,15,0,0,3,4,2013
20130404005,정현욱,LG,0,10,L,0,0,1,1,15,2,0,5,5,2013
20130404002,송승준,롯데,1,61,W,6,4,1,1,101,5,0,23,27,2013
20130404002,이명우,롯데,0,00,L,0,0,0,0,4,1,0,1,1,2013
20130404002,김사율,롯데,0,22,L,3,0,0,0,39,0,0,8,8,2013
20130404007,레이예스,SK,1,70,W,3,4,3,3,105,4,1,24,29,2013
20130404007,최영필,SK,0,01,L,0,1,2,2,8,1,1,2,3,2013
20130404007,전유수,SK,0,10,H,1,0,0,0,17,1,0,4,4,2013
20130404007,송은범,SK,0,02,L,0,0,0,0,7,1,0,3,3,2013
20130404006,소사,KIA,1,80,W,8,4,2,2,117,7,0,26,32,2013
20130404006,박경태,KIA,0,10,L,2,2,2,2,42,3,0,6,8,2013
20130405001,니퍼트,두산,1,60,L,5,1,5,3,112,10,0,27,28,2013
20130405001,정재훈,두산,0,00,L,0,0,1,0,10,2,0,3,3,2013
20130405001,이혜천,두산,0,01,L,0,0,0,0,3,0,0,1,1,2013
20130405001,오현택,두산,0,02,L,2,1,0,0,14,1,0,3,4,2013
20130405001,유희관,두산,0,10,L,1,0,0,0,12,0,0,2,3,2013
20130405006,김진우,KIA,1,60,W,9,2,2,1,99,7,0,24,27,2013
20130405006,최향남,KIA,0,12,L,0,1,1,1,28,2,0,6,7,2013
20130405006,유동훈,KIA,0,02,L,0,1,0,0,20,1,0,3,4,2013
20130405006,진해수,KIA,0,02,L,1,0,0,0,6,0,0,2,2,2013
20130405009,노건우,NC,1,10,L,1,4,5,5,53,4,0,6,11,2013
20130405009,이태양,NC,0,31,L,1,1,4,4,67,8,0,16,18,2013
20130405009,문수호,NC,0,10,L,0,1,0,0,14,1,0,4,5,2013
20130405009,이민호,NC,0,11,L,0,0,0,0,13,0,0,3,3,2013
20130405009,이성민,NC,0,02,L,0,1,1,1,17,1,1,3,4,2013
20130405009,김진성,NC,0,02,L,1,0,0,0,8,0,0,2,2,2013
20130405008,나이트,넥센,1,70,W,4,2,2,2,102,6,0,26,29,2013
20130405008,한현희,넥센,0,10,H,1,0,0,0,22,2,0,5,5,2013
20130405008,손승락,넥센,0,10,L,2,1,0,0,28,2,0,5,6,2013
20130407001,올슨,두산,1,60,L,4,4,4,3,103,6,0,22,28,2013
20130407001,유희관,두산,0,00,L,0,0,0,0,9,1,0,2,2,2013
20130407001,오현택,두산,0,12,L,2,0,0,0,20,2,0,6,6,2013
20130407001,이혜천,두산,0,11,L,0,1,0,0,22,1,0,5,6,2013
20130407001,이재우,두산,0,20,W,3,1,0,0,38,1,0,7,8,2013
20130407006,서재응,KIA,1,50,W,1,4,0,0,79,5,0,16,20,2013
20130407006,진해수,KIA,0,11,H,0,0,1,1,20,1,1,5,5,2013
20130407006,박준표,KIA,0,01,H,1,0,0,0,6,1,0,2,2,2013
20130407006,최향남,KIA,0,01,H,0,0,0,0,14,2,0,3,3,2013
20130407006,앤서니,KIA,0,20,L,2,1,0,0,32,1,0,6,7,2013
20130407009,아담,NC,1,50,L,3,2,3,3,103,5,0,18,21,2013
20130407009,이민호,NC,0,11,L,1,1,0,0,23,1,0,5,6,2013
20130407009,고창성,NC,0,02,L,1,0,0,0,15,1,0,3,3,2013
20130407009,이성민,NC,0,01,L,0,2,1,1,10,0,0,1,3,2013
20130407009,문수호,NC,0,00,L,0,1,0,0,6,0,0,0,1,2013
20130407009,송신영,NC,0,02,L,0,0,0,0,10,0,0,1,2,2013
20130407008,김병현,넥센,1,60,W,7,5,3,3,109,2,0,19,24,2013
20130407008,이정훈,넥센,0,10,H,0,0,0,0,4,1,0,3,3,2013
20130407008,한현희,넥센,0,10,H,2,0,0,0,12,0,0,3,3,2013
20130407008,손승락,넥센,0,10,L,1,0,0,0,11,0,0,3,3,2013
20130409001,노경은,두산,1,62,L,6,3,4,4,121,8,1,27,30,2013
20130409001,오현택,두산,0,00,L,0,1,0,0,4,0,0,0,1,2013
20130409001,이혜천,두산,0,00,L,0,1,0,0,9,0,0,0,1,2013
20130409001,김태영,두산,0,01,W,0,0,0,0,2,0,0,1,1,2013
20130409001,유희관,두산,0,10,L,1,0,0,0,11,0,0,3,3,2013
20130409001,김강률,두산,0,10,L,1,0,0,0,14,0,0,3,3,2013
20130409009,찰리,NC,1,50,L,2,3,6,3,87,9,0,22,26,2013
20130409009,문수호,NC,0,10,L,1,0,1,1,16,1,0,3,4,2013
20130409009,고창성,NC,0,10,L,0,1,1,1,14,1,0,3,5,2013
20130409009,노건우,NC,0,10,L,2,1,1,0,20,1,0,3,5,2013
20130409008,밴헤켄,넥센,1,70,L,7,1,1,1,101,6,0,25,27,2013
20130409008,이보근,넥센,0,02,L,0,1,1,1,12,1,1,3,4,2013
20130409008,박성훈,넥센,0,01,L,1,0,0,0,5,0,0,1,1,2013
20130409004,유창식,한화,1,30,L,0,1,6,6,63,8,0,15,17,2013
20130409004,김일엽,한화,0,20,L,0,0,1,1,27,1,0,7,7,2013
20130409004,정재원,한화,0,10,L,0,0,1,1,12,2,0,5,5,2013
20130409004,마일영,한화,0,10,L,0,1,0,0,19,1,0,4,5,2013
20130409004,안승민,한화,0,10,L,1,0,0,0,15,1,0,4,4,2013
20130410001,김선우,두산,1,60,L,3,4,1,0,93,3,0,21,25,2013
20130410001,김태영,두산,0,00,L,0,0,2,1,3,1,0,2,2,2013
20130410001,유희관,두산,0,00,L,0,0,0,0,2,2,0,2,2,2013
20130410001,오현택,두산,0,10,L,0,0,0,0,11,0,0,2,3,2013
20130410001,정재훈,두산,0,20,L,3,0,0,0,21,0,0,6,6,2013
20130410001,이재우,두산,0,20,L,4,0,0,0,27,1,0,6,6,2013
20130410001,윤명준,두산,0,02,L,0,1,1,1,18,2,0,4,5,2013
20130410009,해커,NC,1,30,L,2,2,6,6,62,6,0,16,18,2013
20130410009,노건우,NC,0,12,L,1,1,1,1,32,0,0,3,5,2013
20130410009,송신영,NC,0,01,L,0,0,0,0,7,1,0,2,2,2013
20130410009,이성민,NC,0,10,L,3,0,0,0,12,0,0,3,3,2013
20130410009,이민호,NC,0,12,L,2,1,0,0,25,0,0,5,6,2013
20130410009,김진성,NC,0,01,L,0,0,0,0,5,0,0,1,1,2013
20130410008,김세현,넥센,1,61,L,1,6,1,1,93,4,0,21,27,2013
20130410008,한현희,넥센,0,00,L,0,2,3,3,13,1,0,1,3,2013
20130410008,박성훈,넥센,0,02,L,0,0,1,1,8,1,1,3,3,2013
20130410008,문성현,넥센,0,10,L,2,1,4,4,21,3,1,6,7,2013
20130410004,바티스타,한화,1,70,L,9,2,4,4,100,5,2,25,27,2013
20130410004,정재원,한화,0,01,L,0,0,0,0,6,0,0,1,1,2013
20130410004,마일영,한화,0,02,L,1,1,0,0,15,0,0,2,3,2013
20130411001,니퍼트,두산,1,70,W,10,2,0,0,102,1,0,22,24,2013
20130411001,홍상삼,두산,0,10,L,0,0,0,0,14,0,0,3,3,2013
20130411001,김강률,두산,0,10,L,1,0,0,0,14,1,0,4,4,2013
20130411009,이재학,NC,1,60,W,3,1,0,0,98,7,0,23,24,2013
20130411009,문수호,NC,0,12,H,0,0,0,0,16,1,0,6,6,2013
20130411009,송신영,NC,0,01,L,0,0,0,0,3,0,0,1,1,2013
20130411009,고창성,NC,0,10,L,0,1,1,1,17,1,0,3,5,2013
20130411008,강윤구,넥센,1,62,W,9,2,2,1,99,4,0,24,26,2013
20130411008,이정훈,넥센,0,01,H,0,0,0,0,5,1,0,1,1,2013
20130411008,한현희,넥센,0,01,H,0,1,1,1,11,1,0,2,3,2013
20130411008,박성훈,넥센,0,01,H,0,0,0,0,1,0,0,1,1,2013
20130411008,손승락,넥센,0,11,L,0,0,0,0,16,1,0,5,5,2013
20130411004,이브랜드,한화,1,21,L,1,0,6,4,50,9,0,16,16,2013
20130411004,김광수,한화,0,20,L,2,0,2,2,32,4,0,9,10,2013
20130411004,정재원,한화,0,11,L,1,0,1,1,19,2,0,5,6,2013
20130411004,안승민,한화,0,01,L,0,0,0,0,6,0,0,1,1,2013
20130411004,이태양,한화,0,20,L,1,0,0,0,17,0,0,6,6,2013
20130412007,윤희상,SK,1,51,W,5,2,3,2,89,6,0,21,24,2013
20130412007,최영필,SK,0,12,H,1,0,0,0,10,0,0,4,4,2013
20130412007,윤길현,SK,0,10,H,0,0,0,0,11,1,0,3,3,2013
20130412007,송은범,SK,0,10,L,0,0,0,0,15,1,0,4,4,2013
20130412003,로드리게스,삼성,1,52,L,4,3,0,0,105,4,0,19,23,2013
20130412003,박근홍,삼성,0,01,L,0,0,0,0,3,0,0,1,1,2013
20130412003,심창민,삼성,0,10,L,1,0,0,0,9,0,0,3,3,2013
20130412003,권혁,삼성,0,00,L,0,1,1,1,1,0,0,0,1,2013
20130412003,안지만,삼성,0,10,L,0,1,2,2,18,1,1,4,5,2013
20130412002,송승준,롯데,1,50,L,5,5,1,1,101,3,0,16,22,2013
20130412002,김성배,롯데,0,12,H,1,0,0,0,20,2,0,6,6,2013
20130412002,강영식,롯데,0,01,H,1,0,1,1,11,1,0,2,2,2013
20130412002,김사율,롯데,0,02,L,0,2,1,1,24,2,0,2,5,2013
20130412002,김승회,롯데,0,30,L,3,2,0,0,44,0,0,9,11,2013
20130412002,이명우,롯데,0,01,L,0,0,0,0,5,1,0,2,2,2013
20130412002,정대현,롯데,0,10,L,1,1,0,0,18,1,0,4,5,2013
20130412005,주키치,LG,1,60,W,4,2,1,1,97,4,0,20,22,2013
20130412005,이동현,LG,0,30,L,1,2,0,0,52,1,0,9,11,2013
20130413007,여건욱,SK,1,42,L,1,3,4,4,72,4,1,17,21,2013
20130413007,전유수,SK,0,11,L,1,0,0,0,16,0,0,4,4,2013
20130413007,이재영,SK,0,10,L,1,0,0,0,12,1,0,4,4,2013
20130413007,문승원,SK,0,10,L,0,0,0,0,10,0,0,3,3,2013
20130413003,배영수,삼성,1,50,W,6,2,4,4,99,7,1,22,24,2013
20130413003,안지만,삼성,0,20,L,1,1,0,0,22,1,0,6,7,2013
20130413003,신용운,삼성,0,10,L,0,0,0,0,6,0,0,3,3,2013
20130413003,권혁,삼성,0,10,L,2,0,0,0,12,0,0,3,3,2013
20130413002,옥스프링,롯데,1,32,L,2,6,6,3,84,3,0,15,21,2013
20130413002,이재곤,롯데,0,22,L,1,1,1,1,39,2,0,10,11,2013
20130413002,진명호,롯데,0,12,L,0,0,0,0,29,1,0,6,6,2013
20130413005,임찬규,LG,1,50,W,5,1,1,1,83,6,0,21,22,2013
20130413005,유원상,LG,0,10,L,2,0,0,0,26,2,0,5,5,2013
20130413005,김선규,LG,0,10,L,0,1,0,0,14,0,0,2,3,2013
20130413005,정현욱,LG,0,10,L,0,0,0,0,13,1,0,4,4,2013
20130413005,임정우,LG,0,10,L,0,0,0,0,11,0,0,3,3,2013
20130414007,세든,SK,1,80,L,9,1,2,2,111,4,1,27,28,2013
20130414007,송은범,SK,0,01,L,0,2,2,2,23,3,0,4,6,2013
20130414003,윤성환,삼성,1,52,W,5,2,3,3,103,8,1,25,27,2013
20130414003,백정현,삼성,0,10,H,1,1,0,0,16,0,0,3,4,2013
20130414003,심창민,삼성,0,11,H,1,0,0,0,24,0,0,4,4,2013
20130414003,오승환,삼성,0,10,L,1,0,1,1,13,1,1,4,4,2013
20130414002,유먼,롯데,1,31,L,1,4,5,5,78,5,2,14,19,2013
20130414002,김승회,롯데,0,30,L,1,2,0,0,54,0,0,9,11,2013
20130414002,김성배,롯데,0,12,L,1,1,1,1,21,0,0,4,6,2013
20130414002,이명우,롯데,0,10,L,1,0,0,0,15,0,0,3,3,2013
20130414002,정대현,롯데,0,12,L,1,1,0,0,21,1,0,5,6,2013
20130414002,강영식,롯데,0,00,L,0,0,1,1,7,1,0,1,1,2013
20130414002,김사율,롯데,0,00,L,0,0,0,0,2,1,0,1,1,2013
20130414005,우규민,LG,1,90,W,7,1,0,0,109,5,0,30,31,2013
20130416005,리즈,LG,1,50,L,8,4,2,2,105,5,0,18,23,2013
20130416005,임정우,LG,0,11,L,2,1,2,2,26,1,0,5,6,2013
20130416005,유원상,LG,0,00,L,0,0,1,1,12,2,0,2,2,2013
20130416005,류택현,LG,0,02,L,0,0,0,0,6,0,0,2,2,2013
20130416005,김선규,LG,0,10,L,1,0,0,0,10,0,0,3,3,2013
20130416008,김세현,넥센,1,51,L,2,3,4,4,91,7,0,21,25,2013
20130416008,이정훈,넥센,0,11,L,1,1,0,0,10,0,0,3,4,2013
20130416008,박성훈,넥센,0,10,W,1,0,0,0,19,0,0,3,3,2013
20130416008,손승락,넥센,0,11,L,2,1,0,0,24,2,0,6,7,2013
20130416009,해커,NC,1,42,L,2,4,5,2,88,6,1,19,24,2013
20130416009,고창성,NC,0,12,L,0,1,1,1,31,2,0,7,8,2013
20130416009,이승호,NC,0,12,L,0,0,0,0,13,2,0,6,6,2013
20130416007,레이예스,SK,1,80,W,4,2,3,3,113,6,0,29,31,2013
20130416007,채병용,SK,0,10,L,2,0,0,0,14,1,0,4,4,2013
20130417005,신정락,LG,1,21,L,0,1,5,5,51,6,0,11,14,2013
20130417005,임찬규,LG,0,31,L,1,2,1,1,46,4,1,13,15,2013
20130417005,김선규,LG,0,02,L,0,0,0,0,5,0,0,2,2,2013
20130417005,류택현,LG,0,00,L,0,0,0,0,3,1,0,1,1,2013
20130417005,이동현,LG,0,01,L,1,0,0,0,11,1,0,2,2,2013
20130417005,정현욱,LG,0,01,L,0,1,1,1,12,0,0,1,2,2013
20130417005,봉중근,LG,0,02,L,1,2,2,1,26,1,0,3,6,2013
20130417005,임정우,LG,0,01,L,0,0,0,0,3,0,0,1,1,2013
20130417008,강윤구,넥센,1,70,L,1,4,2,2,105,4,0,24,28,2013
20130417008,마정길,넥센,0,20,W,0,2,0,0,25,0,0,4,6,2013
20130417008,박성훈,넥센,0,01,H,0,0,0,0,2,0,0,1,1,2013
20130417008,손승락,넥센,0,02,L,1,0,0,0,14,1,0,3,3,2013
20130417009,이재학,NC,1,41,L,2,2,3,3,97,7,0,20,22,2013
20130417009,이민호,NC,0,12,L,2,1,1,1,32,1,0,6,7,2013
20130417009,고창성,NC,0,02,L,2,0,0,0,10,1,0,3,3,2013
20130417009,노건우,NC,0,02,L,0,0,0,0,7,0,0,1,1,2013
20130417009,송신영,NC,0,02,L,2,0,0,0,10,0,0,2,2,2013
20130417007,김광현,SK,1,60,L,6,1,3,0,85,4,0,21,24,2013
20130417007,최영필,SK,0,01,L,0,0,2,2,10,3,0,3,4,2013
20130417007,윤길현,SK,0,02,L,0,1,0,0,12,0,0,1,3,2013
20130417007,이재영,SK,0,01,L,0,2,4,4,25,2,0,2,5,2013
20130417007,전유수,SK,0,01,L,0,1,2,2,15,1,1,1,3,2013
20130417007,김준,SK,0,01,L,0,0,0,0,4,0,0,1,1,2013
20130418007,윤희상,SK,1,70,W,3,1,1,1,105,10,0,28,29,2013
20130418007,채병용,SK,0,20,L,1,0,0,0,23,3,0,7,7,2013
20130418005,주키치,LG,1,20,L,0,3,4,4,60,6,0,11,14,2013
20130418005,임정우,LG,0,21,H,3,2,1,1,50,2,1,9,11,2013
20130418005,유원상,LG,0,10,L,0,1,5,5,30,4,1,6,7,2013
20130418005,김선규,LG,0,00,L,0,1,1,1,9,2,0,2,3,2013
20130418005,정현욱,LG,0,21,W,5,0,1,1,41,2,0,9,9,2013
20130418005,봉중근,LG,0,11,L,0,1,0,0,27,1,0,5,6,2013
20130418008,나이트,넥센,1,60,W,6,1,0,0,93,3,0,19,20,2013
