idx,team,result,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,i_13,i_14,i_15,i_16,i_17,i_18,r,h,e,b,year,month,day,week,home,away,dbheader,place,audience,starttime,endtime,gametime
20180313007,SK,1,0,0,0,0,0,0,0,5,3,-,-,-,-,-,-,-,-,-,8,13,0,7,2018,3,13,1,NC,SK,0,마산,1300,12:59,16:02,3:03
20180313009,NC,-1,1,1,0,0,2,0,0,0,0,-,-,-,-,-,-,-,-,-,4,11,1,3,2018,3,13,1,NC,SK,0,마산,1300,12:59,16:02,3:03
20180313005,LG,1,0,0,0,0,2,2,0,0,0,-,-,-,-,-,-,-,-,-,4,5,1,5,2018,3,13,1,롯데,LG,0,사직,2891,13:00,15:48,2:48
20180313002,롯데,-1,1,0,0,0,0,0,2,0,0,-,-,-,-,-,-,-,-,-,3,8,0,1,2018,3,13,1,롯데,LG,0,사직,2891,13:00,15:48,2:48
20180313003,삼성,-1,0,1,0,0,0,0,0,1,0,-,-,-,-,-,-,-,-,-,2,9,1,1,2018,3,13,1,KT,삼성,0,수원,1554,12:59,15:44,2:45
20180313010,KT,1,0,0,1,0,0,1,0,1,-,-,-,-,-,-,-,-,-,-,3,6,0,7,2018,3,13,1,KT,삼성,0,수원,1554,12:59,15:44,2:45
20180313001,두산,-1,0,0,0,0,0,4,0,0,0,-,-,-,-,-,-,-,-,-,4,11,0,3,2018,3,13,1,KIA,두산,0,광주,2855,13:00,15:37,2:37
20180313006,KIA,1,0,1,0,0,2,0,1,1,-,-,-,-,-,-,-,-,-,-,5,8,0,3,2018,3,13,1,KIA,두산,0,광주,2855,13:00,15:37,2:37
20180313008,넥센,1,0,1,2,0,0,0,1,0,1,-,-,-,-,-,-,-,-,-,5,7,0,5,2018,3,13,1,한화,넥센,0,대전,1300,12:59,15:56,2:57
20180313004,한화,-1,0,0,0,1,1,2,0,0,0,-,-,-,-,-,-,-,-,-,4,8,2,3,2018,3,13,1,한화,넥센,0,대전,1300,12:59,15:56,2:57
20180314007,SK,1,0,0,1,3,0,0,1,0,1,-,-,-,-,-,-,-,-,-,6,11,1,4,2018,3,14,2,NC,SK,0,마산,1190,13:00,15:35,2:35
20180314009,NC,-1,0,0,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,4,0,2,2018,3,14,2,NC,SK,0,마산,1190,13:00,15:35,2:35
20180314005,LG,1,0,2,1,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,4,9,0,5,2018,3,14,2,롯데,LG,0,사직,2800,13:00,16:07,3:07
20180314002,롯데,-1,0,1,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,2,7,0,6,2018,3,14,2,롯데,LG,0,사직,2800,13:00,16:07,3:07
20180314003,삼성,-1,0,1,0,1,1,0,0,1,0,-,-,-,-,-,-,-,-,-,4,12,0,2,2018,3,14,2,KT,삼성,0,수원,1852,13:01,15:43,2:42
20180314010,KT,1,3,0,4,0,0,1,1,0,-,-,-,-,-,-,-,-,-,-,9,17,1,1,2018,3,14,2,KT,삼성,0,수원,1852,13:01,15:43,2:42
20180314001,두산,1,0,0,0,0,0,4,0,1,0,-,-,-,-,-,-,-,-,-,5,10,0,4,2018,3,14,2,KIA,두산,0,광주,2650,12:59,15:35,2:36
20180314006,KIA,-1,0,0,1,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,2,5,0,7,2018,3,14,2,KIA,두산,0,광주,2650,12:59,15:35,2:36
20180314008,넥센,-1,1,0,0,0,0,4,0,0,0,-,-,-,-,-,-,-,-,-,5,8,0,3,2018,3,14,2,한화,넥센,0,대전,1950,13:00,16:13,3:13
20180314004,한화,1,0,0,1,0,4,2,6,0,-,-,-,-,-,-,-,-,-,-,13,14,1,7,2018,3,14,2,한화,넥센,0,대전,1950,13:00,16:13,3:13
20180316005,LG,-1,0,0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,1,3,0,3,2018,3,16,4,NC,LG,0,마산,1000,12:59,15:24,2:25
20180316009,NC,1,2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,2,5,0,4,2018,3,16,4,NC,LG,0,마산,1000,12:59,15:24,2:25
